onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.618	1.0	4.43	0.1	2.136	True	89.0	Color	switch	twobytwo	89.0	0.712	blue	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s621	1	False
6.66	1.0	8.219	0.9	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.659	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s621	0	False
9.842	1.0	11.223	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.481	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s621	0	False
12.883	1.0	14.252	0.9	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.469	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s621	0	False
16.063	1.0	17.539	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.576	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s621	0	False
18.966	1.0	20.391	0.9	2.816	True	89.0	High-Low	stay	twobytwo	89.0	0.525	blue	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s621	0	False
22.69	1.0	24.171	0.9	2.408	True	71.0	Magnitude	switch	twobytwo	71.0	0.581	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s621	0	False
26.01	1.0	27.396	0.9	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	0.486	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s621	0	False
28.916	1.0	30.346	0.9	2.544	True	71.0	Magnitude	stay	twobytwo	71.0	0.53	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s621	0	False
32.368	1.0	33.995	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.727	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s621	0	False
34.612	1.0	35.485	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.773	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s621	0	False
