onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.008	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	1.72	20.0	n/a	larger_later	s358	False
7.646	4.0	4.568	smaller_sooner	discount_fixed	71	61.0	141.0	1.645	20.0	n/a	smaller_sooner	s358	False
12.215	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	1.737	20.0	n/a	larger_later	s358	False
16.785	4.0	4.908	smaller_sooner	discount_fixed	71	66.0	145.0	1.787	20.0	n/a	smaller_sooner	s358	False
21.695	4.0	4.84	smaller_sooner	discount_fixed	71	30.0	23.0	2.426	20.0	n/a	smaller_sooner	s358	False
26.537	4.0	5.248	larger_later	discount_fixed	89	32.0	57.0	2.735	20.0	n/a	larger_later	s358	False
31.787	4.0	4.772	smaller_sooner	discount_fixed	71	27.0	91.0	1.565	20.0	n/a	smaller_sooner	s358	False
36.561	4.0	5.996	smaller_sooner	discount_fixed	71	43.0	120.0	2.769	20.0	n/a	smaller_sooner	s358	False
42.56	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	1.596	20.0	n/a	larger_later	s358	False
48.151	4.0	4.568	smaller_sooner	discount_fixed	71	34.0	176.0	1.261	20.0	n/a	smaller_sooner	s358	False
52.721	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	38.0	1.92	20.0	n/a	smaller_sooner	s358	False
57.835	4.0	5.656	smaller_sooner	discount_fixed	71	82.0	74.0	1.956	20.0	n/a	smaller_sooner	s358	False
63.494	4.0	4.568	larger_later	discount_fixed	89	58.0	53.0	1.809	20.0	n/a	larger_later	s358	False
68.064	4.0	4.772	larger_later	discount_fixed	89	54.0	23.0	1.841	20.0	n/a	larger_later	s358	False
72.838	4.0	5.044	smaller_sooner	discount_fixed	71	41.0	55.0	2.7	20.0	n/a	smaller_sooner	s358	False
77.884	4.0	4.84	smaller_sooner	discount_fixed	71	77.0	142.0	1.624	20.0	n/a	smaller_sooner	s358	False
82.726	4.0	5.18	smaller_sooner	discount_fixed	71	25.0	108.0	1.277	20.0	n/a	smaller_sooner	s358	False
87.908	4.0	5.044	smaller_sooner	discount_fixed	71	33.0	163.0	2.107	20.0	n/a	smaller_sooner	s358	False
92.954	4.0	4.976	smaller_sooner	discount_fixed	71	29.0	75.0	1.335	20.0	n/a	smaller_sooner	s358	False
