onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.004	0.85	0.2	3.066	1.0	71.0	stop_signal	71.0	True	0.817	False	stim	stop_failure	s624	False
6.072	0.85	0.15	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
8.324	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.502	False	stim	go	s624	False
10.712	0.85	0.2	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
13.099	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.5	False	stim	go	s624	False
15.623	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.476	False	stim	go	s624	False
18.01	0.85	0.25	2.386	0.0	71.0	stop_signal	89.0	True	0.395	False	stim	go	s624	False
20.397	0.85	0.25	2.794	1.0	89.0	stop_signal	89.0	True	0.594	False	stim	stop_failure	s624	False
23.193	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.498	False	stim	go	s624	False
25.58	0.85	0.2	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
27.832	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.582	False	stim	stop_failure	s624	False
30.356	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.594	False	stim	stop_failure	s624	False
32.743	0.85	0.15	2.386	1.0	89.0	stop_signal	89.0	True	0.884	False	stim	go	s624	False
35.13	0.85	0.15	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
37.382	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.494	False	stim	go	s624	False
39.769	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.474	False	stim	go	s624	False
42.021	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
44.272	0.85	0.25	2.25	0.0	71.0	stop_signal	89.0	True	0.465	False	stim	go	s624	False
46.524	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.755	False	stim	go	s624	False
48.911	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.507	False	stim	stop_failure	s624	False
51.163	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
53.414	0.85	0.25	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
55.802	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.576	False	stim	stop_failure	s624	False
58.189	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.626	False	stim	go	s624	False
60.441	0.85	0.25	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s624	False
62.964	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.66	False	stim	go	s624	False
65.215	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.354	False	stim	go	s624	False
67.603	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.562	False	stim	go	s624	False
69.854	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.438	False	stim	stop_failure	s624	False
72.106	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.569	False	stim	go	s624	False
74.493	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.633	False	stim	go	s624	False
77.016	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.493	False	stim	go	s624	False
79.404	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.479	False	stim	go	s624	False
81.927	0.85	0.25	2.93	1.0	71.0	stop_signal	71.0	True	0.549	False	stim	stop_failure	s624	False
84.858	0.85	0.2	2.522	1.0	89.0	stop_signal	89.0	True	0.888	False	stim	go	s624	False
87.382	0.85	0.2	2.522	1.0	71.0	stop_signal	71.0	True	0.579	False	stim	go	s624	False
89.906	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.58	False	stim	go	s624	False
92.157	0.85	0.2	2.522	1.0	89.0	stop_signal	89.0	True	1.074	False	stim	stop_failure	s624	False
94.681	0.85	0.15	2.386	1.0	89.0	stop_signal	89.0	True	0.423	False	stim	go	s624	False
