onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.521	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.763	red	green	stim	incongruent	s642	False
5.525	1.5	2.544	congruent	1.0	82.0	stroop	82	0.542	green	green	stim	congruent	s642	False
8.072	1.5	2.136	congruent	1.0	71.0	stroop	71	0.468	blue	blue	stim	congruent	s642	False
10.214	1.5	2.0	congruent	1.0	82.0	stroop	82	0.505	green	green	stim	congruent	s642	False
12.22	1.5	2.0	congruent	1.0	71.0	stroop	71	0.525	blue	blue	stim	congruent	s642	False
14.225	1.5	2.272	congruent	1.0	89.0	stroop	89	0.485	red	red	stim	congruent	s642	False
16.504	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.775	red	green	stim	incongruent	s642	False
18.508	1.5	2.0	congruent	1.0	89.0	stroop	89	0.577	red	red	stim	congruent	s642	False
20.513	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.57	red	green	stim	incongruent	s642	False
22.653	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.604	green	blue	stim	incongruent	s642	False
24.659	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.566	blue	red	stim	incongruent	s642	False
26.937	1.5	2.136	congruent	1.0	82.0	stroop	82	0.567	green	green	stim	congruent	s642	False
29.079	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.635	green	blue	stim	incongruent	s642	False
31.492	1.5	2.0	congruent	1.0	71.0	stroop	71	0.479	blue	blue	stim	congruent	s642	False
33.498	1.5	2.0	congruent	1.0	71.0	stroop	71	0.434	blue	blue	stim	congruent	s642	False
35.504	1.5	2.816	incongruent	1.0	71.0	stroop	71	0.446	blue	green	stim	incongruent	s642	False
38.324	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.671	green	red	stim	incongruent	s642	False
40.33	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.584	green	blue	stim	incongruent	s642	False
42.336	1.5	2.136	congruent	1.0	82.0	stroop	82	0.528	green	green	stim	congruent	s642	False
44.476	1.5	2.0	congruent	1.0	71.0	stroop	71	0.453	blue	blue	stim	congruent	s642	False
46.482	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.728	green	blue	stim	incongruent	s642	False
48.488	1.5	2.0	congruent	1.0	89.0	stroop	89	0.637	red	red	stim	congruent	s642	False
50.494	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.656	blue	green	stim	incongruent	s642	False
52.498	1.5	2.0	congruent	1.0	71.0	stroop	71	0.588	blue	blue	stim	congruent	s642	False
54.504	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.522	blue	green	stim	incongruent	s642	False
56.506	1.5	2.0	congruent	1.0	82.0	stroop	82	0.613	green	green	stim	congruent	s642	False
58.513	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.574	red	blue	stim	incongruent	s642	False
60.79	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.66	red	blue	stim	incongruent	s642	False
62.796	1.5	2.136	congruent	1.0	71.0	stroop	71	0.742	blue	blue	stim	congruent	s642	False
64.936	1.5	2.0	congruent	1.0	71.0	stroop	71	0.458	blue	blue	stim	congruent	s642	False
66.942	1.5	2.136	congruent	1.0	71.0	stroop	71	0.493	blue	blue	stim	congruent	s642	False
69.084	1.5	2.0	congruent	1.0	82.0	stroop	82	0.764	green	green	stim	congruent	s642	False
71.089	1.5	2.0	congruent	1.0	89.0	stroop	89	0.583	red	red	stim	congruent	s642	False
73.095	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.944	green	red	stim	incongruent	s642	False
75.1	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.497	green	red	stim	incongruent	s642	False
77.379	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.655	red	green	stim	incongruent	s642	False
79.384	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.569	green	red	stim	incongruent	s642	False
81.527	1.5	2.408	congruent	1.0	89.0	stroop	89	0.532	red	red	stim	congruent	s642	False
83.94	1.5	2.272	incongruent	0.0	89.0	stroop	82	0.637	red	blue	stim	incongruent	s642	False
86.218	1.5	2.68	congruent	1.0	71.0	stroop	71	0.73	blue	blue	stim	congruent	s642	False
88.902	1.5	2.0	congruent	1.0	89.0	stroop	89	0.567	red	red	stim	congruent	s642	False
