onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.017	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.632	False	stim	go	s373	False
5.545	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.627	False	stim	go	s373	False
7.801	0.85	0.3	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s373	False
10.057	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.548	False	stim	go	s373	False
12.311	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.702	False	stim	go	s373	False
14.566	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.629	False	stim	go	s373	False
16.958	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.756	False	stim	go	s373	False
19.215	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.64	False	stim	stop_failure	s373	False
21.471	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.817	False	stim	go	s373	False
23.727	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s373	False
25.983	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.545	False	stim	stop_failure	s373	False
28.511	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.687	False	stim	go	s373	False
30.902	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.806	False	stim	go	s373	False
33.429	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s373	False
35.682	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.665	False	stim	go	s373	False
38.071	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.666	False	stim	go	s373	False
40.462	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.903	False	stim	go	s373	False
42.717	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.632	False	stim	go	s373	False
45.106	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.444	False	stim	go	s373	False
47.499	0.85	0.35	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s373	False
49.891	0.85	0.4	2.658	1.0	89.0	stop_signal	89.0	True	0.531	False	stim	go	s373	False
52.555	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.652	False	stim	go	s373	False
55.083	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s373	False
57.337	0.85	0.45	2.93	1.0	89.0	stop_signal	89.0	True	0.555	False	stim	stop_failure	s373	False
60.273	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.697	False	stim	go	s373	False
62.529	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.839	False	stim	go	s373	False
65.057	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s373	False
67.313	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.47	False	stim	go	s373	False
69.569	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.636	False	stim	go	s373	False
71.824	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.769	False	stim	go	s373	False
74.076	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.725	False	stim	go	s373	False
76.604	0.85	0.45	3.066	1.0	89.0	stop_signal	89.0	True	0.611	False	stim	stop_failure	s373	False
79.676	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s373	False
81.93	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.604	False	stim	go	s373	False
84.322	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.656	False	stim	stop_failure	s373	False
86.711	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.837	False	stim	go	s373	False
89.237	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.865	False	stim	go	s373	False
91.626	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.632	False	stim	go	s373	False
