onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.016	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.747	False	stim	go	s616	False
5.408	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.52	False	stim	go	s616	False
7.933	0.85	0.3	2.93	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
10.867	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.478	False	stim	go	s616	False
13.391	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.649	False	stim	go	s616	False
15.915	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.612	False	stim	go	s616	False
18.167	0.85	0.35	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
20.69	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.604	False	stim	go	s616	False
23.082	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.571	False	stim	go	s616	False
25.335	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.572	False	stim	go	s616	False
27.724	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.517	False	stim	go	s616	False
29.975	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.73	False	stim	stop_failure	s616	False
32.367	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.726	False	stim	go	s616	False
34.895	0.85	0.35	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
37.148	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.557	False	stim	stop_failure	s616	False
39.538	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.61	False	stim	go	s616	False
42.202	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.526	False	stim	stop_failure	s616	False
44.455	0.85	0.3	3.202	1.0	89.0	stop_signal	89.0	True	0.682	False	stim	go	s616	False
47.661	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.742	False	stim	go	s616	False
50.05	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.775	False	stim	go	s616	False
52.442	0.85	0.3	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
54.97	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.603	False	stim	go	s616	False
57.226	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
59.482	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.521	False	stim	stop_failure	s616	False
61.738	0.85	0.35	2.93	1.0	71.0	stop_signal	71.0	True	0.654	False	stim	go	s616	False
64.671	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.771	False	stim	go	s616	False
67.194	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.772	False	stim	go	s616	False
69.722	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.726	False	stim	go	s616	False
71.975	0.85	0.35	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
74.499	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
76.754	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.767	False	stim	go	s616	False
79.143	0.85	0.45	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
81.394	0.85	0.5	2.658	1.0	71.0	stop_signal	71.0	True	0.648	False	stim	go	s616	False
84.055	0.85	0.5	2.658	1.0	89.0	stop_signal	89.0	True	0.71	False	stim	go	s616	False
86.719	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.859	False	stim	go	s616	False
88.975	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.702	False	stim	go	s616	False
91.229	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.667	False	stim	go	s616	False
93.621	0.85	0.5	2.794	1.0	89.0	stop_signal	89.0	True	0.648	False	stim	stop_failure	s616	False
96.418	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.619	False	stim	stop_failure	s616	False
98.81	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
101.066	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.574	False	stim	stop_failure	s616	False
113.834	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
116.088	0.85	0.45	2.658	1.0	89.0	stop_signal	89.0	True	0.677	False	stim	go	s616	False
118.749	0.85	0.45	2.658	1.0	89.0	stop_signal	89.0	True	0.757	False	stim	go	s616	False
121.413	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.678	False	stim	go	s616	False
123.669	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.976	False	stim	go	s616	False
126.197	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.593	False	stim	go	s616	False
128.449	0.85	0.45	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s616	False
130.975	0.85	0.5	2.522	1.0	89.0	stop_signal	89.0	True	0.656	False	stim	go	s616	False
133.5	0.85	0.5	2.522	1.0	89.0	stop_signal	89.0	True	0.51	False	stim	stop_failure	s616	False
