onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.622	1.0	4.886	0.1	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	1.164	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s612	1	False
6.803	1.0	8.316	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.613	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
9.851	1.0	11.29	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.539	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s612	0	False
12.758	1.0	14.644	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.986	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
15.664	1.0	17.433	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.869	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
17.91	1.0	19.248	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.238	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
20.014	1.0	21.071	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.957	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
23.059	1.0	24.643	0.9	2.408	True	71.0	High-Low	stay	twobytwo	71.0	0.684	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s612	0	False
26.372	1.0	28.746	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.474	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
28.615	1.0	30.382	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	1.667	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
30.724	1.0	32.088	0.1	2.136	True	89.0	Color	n/a	twobytwo	89.0	1.264	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
33.766	1.0	35.303	0.9	2.272	True	71.0	Color	stay	twobytwo	71.0	0.637	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s612	0	False
36.145	1.0	37.716	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	1.471	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
38.249	1.0	39.57	0.1	2.408	True	89.0	Color	n/a	twobytwo	89.0	1.221	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
41.564	1.0	43.325	0.9	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.861	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s612	0	False
43.67	1.0	44.901	0.1	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	1.131	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
46.713	1.0	48.887	0.9	2.408	True	89.0	Color	n/a	twobytwo	89.0	1.274	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
50.031	1.0	52.927	0.9	2.136	False	89.0	High-Low	n/a	twobytwo	71.0	1.996	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
53.071	1.0	55.228	0.9	2.408	True	89.0	Color	n/a	twobytwo	89.0	1.257	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
56.389	1.0	57.981	0.9	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.692	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
59.432	1.0	61.862	0.9	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	1.53	orange	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s612	0	False
62.336	1.0	64.314	0.9	2.272	False	89.0	Magnitude	stay	twobytwo	71.0	1.078	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s612	0	False
64.712	1.0	64.711	0.1	2.0	False	89.0	Color	n/a	twobytwo	-1.0	n/a	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s612	0	False
66.823	1.0	66.937	0.1	2.272	False	71.0	High-Low	n/a	twobytwo	89.0	0.014	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s612	0	False
69.203	1.0	70.167	0.1	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.864	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s612	0	False
72.383	1.0	73.951	0.9	2.952	True	89.0	High-Low	switch	twobytwo	89.0	0.668	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s612	0	False
76.24	1.0	78.591	0.9	2.68	True	89.0	High-Low	stay	twobytwo	89.0	1.451	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s612	0	False
79.824	1.0	82.267	0.9	2.136	True	71.0	High-Low	stay	twobytwo	71.0	1.543	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s612	0	False
82.063	1.0	83.674	0.1	2.272	True	89.0	High-Low	stay	twobytwo	89.0	1.511	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s612	0	False
84.446	1.0	86.042	0.1	2.272	False	89.0	Magnitude	switch	twobytwo	71.0	1.496	blue	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s612	0	False
