duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
0.1	88.026	2.986	91.012	0	PA_with_intermediate	test	ward_and_allport	82	0.0	2.986	to_hand	poldrack-single-stim	s650	False
0.1	91.013	0.525	91.538	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.525	to_board	poldrack-single-stim	s650	False
0.1	91.541	0.244	91.785	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.244	to_hand	poldrack-single-stim	s650	False
0.1	91.787	0.877	92.664	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.877	to_board	poldrack-single-stim	s650	False
0.1	92.666	0.548	93.214	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.548	to_hand	poldrack-single-stim	s650	False
0.1	93.216	0.517	93.733	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.517	to_board	poldrack-single-stim	s650	False
1.0	93.737	4.176	93.736	0	PA_with_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s650	False
5.733	97.917	5.733	103.65	1	PA_with_intermediate	test	ward_and_allport	89	1.0	5.733	to_hand	poldrack-single-stim	s650	False
0.1	103.651	3.965	107.616	0	PA_with_intermediate	test	ward_and_allport	82	1.0	3.965	to_board	poldrack-single-stim	s650	False
0.1	107.618	2.159	109.777	0	PA_with_intermediate	test	ward_and_allport	89	1.0	2.159	to_hand	poldrack-single-stim	s650	False
0.1	109.779	0.493	110.272	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.493	to_board	poldrack-single-stim	s650	False
0.1	110.275	1.494	111.769	0	PA_with_intermediate	test	ward_and_allport	82	1.0	1.494	to_hand	poldrack-single-stim	s650	False
0.1	111.771	0.537	112.308	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.537	to_board	poldrack-single-stim	s650	False
1.0	112.313	3.36	112.312	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s650	False
5.779	115.675	5.779	121.454	1	PA_with_intermediate	test	ward_and_allport	71	2.0	5.779	to_hand	poldrack-single-stim	s650	False
0.1	121.455	1.181	122.636	0	PA_with_intermediate	test	ward_and_allport	89	2.0	1.181	to_board	poldrack-single-stim	s650	False
0.1	122.639	1.041	123.68	0	PA_with_intermediate	test	ward_and_allport	71	2.0	1.041	to_hand	poldrack-single-stim	s650	False
0.1	123.682	0.466	124.148	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.466	to_board	poldrack-single-stim	s650	False
0.1	124.15	2.023	126.173	0	PA_with_intermediate	test	ward_and_allport	89	2.0	2.023	to_hand	poldrack-single-stim	s650	False
0.1	126.174	0.405	126.579	0	PA_with_intermediate	test	ward_and_allport	71	2.0	0.405	to_board	poldrack-single-stim	s650	False
1.0	126.583	2.0	126.582	0	PA_with_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s650	False
5.006	128.588	5.006	133.594	1	PA_without_intermediate	test	ward_and_allport	71	3.0	5.006	to_hand	poldrack-single-stim	s650	False
0.1	133.595	3.847	137.442	0	PA_without_intermediate	test	ward_and_allport	89	3.0	3.847	to_board	poldrack-single-stim	s650	False
0.1	137.445	0.979	138.424	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.979	to_hand	poldrack-single-stim	s650	False
0.1	138.425	0.448	138.873	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.448	to_board	poldrack-single-stim	s650	False
0.1	138.877	0.412	139.289	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.412	to_hand	poldrack-single-stim	s650	False
0.1	139.29	0.4	139.69	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.4	to_board	poldrack-single-stim	s650	False
1.0	139.693	2.408	139.692	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s650	False
7.748	142.105	7.748	149.853	1	PA_with_intermediate	test	ward_and_allport	82	4.0	7.748	to_hand	poldrack-single-stim	s650	False
0.1	149.855	0.52	150.375	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.52	to_board	poldrack-single-stim	s650	False
0.1	150.378	1.264	151.642	0	PA_with_intermediate	test	ward_and_allport	82	4.0	1.264	to_hand	poldrack-single-stim	s650	False
0.1	151.643	0.632	152.275	0	PA_with_intermediate	test	ward_and_allport	71	4.0	0.632	to_board	poldrack-single-stim	s650	False
0.1	152.277	1.898	154.175	0	PA_with_intermediate	test	ward_and_allport	89	4.0	1.898	to_hand	poldrack-single-stim	s650	False
0.1	154.177	0.199	154.376	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.199	to_board	poldrack-single-stim	s650	False
0.1	154.379	0.586	154.965	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.586	to_hand	poldrack-single-stim	s650	False
0.1	154.966	0.441	155.407	0	PA_with_intermediate	test	ward_and_allport	82	4.0	0.441	to_board	poldrack-single-stim	s650	False
1.0	155.413	2.816	155.412	0	PA_with_intermediate	test	ward_and_allport	-1	4.0	n/a	feedback	poldrack-single-stim	s650	False
3.479	158.233	3.479	161.712	1	PA_without_intermediate	test	ward_and_allport	89	5.0	3.479	to_hand	poldrack-single-stim	s650	False
0.1	161.713	0.37	162.083	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.37	to_board	poldrack-single-stim	s650	False
0.1	162.086	2.008	164.094	0	PA_without_intermediate	test	ward_and_allport	89	5.0	2.008	to_hand	poldrack-single-stim	s650	False
0.1	164.096	0.27	164.366	0	PA_without_intermediate	test	ward_and_allport	71	5.0	0.27	to_board	poldrack-single-stim	s650	False
0.1	164.37	0.925	165.295	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.925	to_hand	poldrack-single-stim	s650	False
0.1	165.296	0.27	165.566	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.27	to_board	poldrack-single-stim	s650	False
1.0	165.57	3.088	165.569	0	PA_without_intermediate	test	ward_and_allport	-1	5.0	n/a	feedback	poldrack-single-stim	s650	False
2.819	168.663	2.819	171.482	1	PA_without_intermediate	test	ward_and_allport	82	6.0	2.819	to_hand	poldrack-single-stim	s650	False
0.1	171.483	0.72	172.203	0	PA_without_intermediate	test	ward_and_allport	71	6.0	0.72	to_board	poldrack-single-stim	s650	False
0.1	172.207	1.308	173.515	0	PA_without_intermediate	test	ward_and_allport	82	6.0	1.308	to_hand	poldrack-single-stim	s650	False
0.1	173.516	0.732	174.248	0	PA_without_intermediate	test	ward_and_allport	71	6.0	0.732	to_board	poldrack-single-stim	s650	False
0.1	174.253	1.065	175.318	0	PA_without_intermediate	test	ward_and_allport	82	6.0	1.065	to_hand	poldrack-single-stim	s650	False
0.1	175.32	0.489	175.809	0	PA_without_intermediate	test	ward_and_allport	89	6.0	0.489	to_board	poldrack-single-stim	s650	False
1.0	175.814	2.136	175.813	0	PA_without_intermediate	test	ward_and_allport	-1	6.0	n/a	feedback	poldrack-single-stim	s650	False
2.635	177.955	2.635	180.59	1	PA_without_intermediate	test	ward_and_allport	82	7.0	2.635	to_hand	poldrack-single-stim	s650	False
0.1	180.592	0.521	181.113	0	PA_without_intermediate	test	ward_and_allport	71	7.0	0.521	to_board	poldrack-single-stim	s650	False
0.1	181.117	1.355	182.472	0	PA_without_intermediate	test	ward_and_allport	82	7.0	1.355	to_hand	poldrack-single-stim	s650	False
0.1	182.474	0.723	183.197	0	PA_without_intermediate	test	ward_and_allport	89	7.0	0.723	to_board	poldrack-single-stim	s650	False
0.1	183.201	0.537	183.738	0	PA_without_intermediate	test	ward_and_allport	82	7.0	0.537	to_hand	poldrack-single-stim	s650	False
0.1	183.74	0.322	184.062	0	PA_without_intermediate	test	ward_and_allport	71	7.0	0.322	to_board	poldrack-single-stim	s650	False
1.0	184.068	7.168	184.067	0	PA_without_intermediate	test	ward_and_allport	-1	7.0	n/a	feedback	poldrack-single-stim	s650	False
4.298	191.241	4.298	195.539	1	PA_without_intermediate	test	ward_and_allport	71	8.0	4.298	to_hand	poldrack-single-stim	s650	False
0.1	195.54	0.429	195.969	0	PA_without_intermediate	test	ward_and_allport	82	8.0	0.429	to_board	poldrack-single-stim	s650	False
0.1	195.973	1.236	197.209	0	PA_without_intermediate	test	ward_and_allport	71	8.0	1.236	to_hand	poldrack-single-stim	s650	False
0.1	197.209	0.357	197.566	0	PA_without_intermediate	test	ward_and_allport	89	8.0	0.357	to_board	poldrack-single-stim	s650	False
0.1	197.57	0.395	197.965	0	PA_without_intermediate	test	ward_and_allport	71	8.0	0.395	to_hand	poldrack-single-stim	s650	False
0.1	197.966	0.316	198.282	0	PA_without_intermediate	test	ward_and_allport	82	8.0	0.316	to_board	poldrack-single-stim	s650	False
1.0	198.287	2.816	198.286	0	PA_without_intermediate	test	ward_and_allport	-1	8.0	n/a	feedback	poldrack-single-stim	s650	False
4.165	201.108	4.165	205.273	1	PA_with_intermediate	test	ward_and_allport	89	9.0	4.165	to_hand	poldrack-single-stim	s650	False
0.1	205.274	0.488	205.762	0	PA_with_intermediate	test	ward_and_allport	82	9.0	0.488	to_board	poldrack-single-stim	s650	False
0.1	205.766	1.097	206.863	0	PA_with_intermediate	test	ward_and_allport	89	9.0	1.097	to_hand	poldrack-single-stim	s650	False
0.1	206.864	0.217	207.081	0	PA_with_intermediate	test	ward_and_allport	89	9.0	0.217	to_board	poldrack-single-stim	s650	False
0.1	207.085	0.972	208.057	0	PA_with_intermediate	test	ward_and_allport	89	9.0	0.972	to_hand	poldrack-single-stim	s650	False
0.1	208.058	0.352	208.41	0	PA_with_intermediate	test	ward_and_allport	71	9.0	0.352	to_board	poldrack-single-stim	s650	False
0.1	208.415	1.723	210.138	0	PA_with_intermediate	test	ward_and_allport	82	9.0	1.723	to_hand	poldrack-single-stim	s650	False
0.1	210.14	0.418	210.558	0	PA_with_intermediate	test	ward_and_allport	89	9.0	0.418	to_board	poldrack-single-stim	s650	False
1.0	210.564	2.952	210.563	0	PA_with_intermediate	test	ward_and_allport	-1	9.0	n/a	feedback	poldrack-single-stim	s650	False
4.659	213.522	4.659	218.181	1	PA_with_intermediate	test	ward_and_allport	82	10.0	4.659	to_hand	poldrack-single-stim	s650	False
0.1	218.183	2.835	221.018	0	PA_with_intermediate	test	ward_and_allport	89	10.0	2.835	to_board	poldrack-single-stim	s650	False
0.1	221.021	1.078	222.099	0	PA_with_intermediate	test	ward_and_allport	82	10.0	1.078	to_hand	poldrack-single-stim	s650	False
0.1	222.101	0.371	222.472	0	PA_with_intermediate	test	ward_and_allport	71	10.0	0.371	to_board	poldrack-single-stim	s650	False
0.1	222.476	0.876	223.352	0	PA_with_intermediate	test	ward_and_allport	89	10.0	0.876	to_hand	poldrack-single-stim	s650	False
0.1	223.353	0.406	223.759	0	PA_with_intermediate	test	ward_and_allport	82	10.0	0.406	to_board	poldrack-single-stim	s650	False
0.1	223.762	3.741	227.503	0	PA_with_intermediate	test	ward_and_allport	82	10.0	3.741	to_hand	poldrack-single-stim	s650	False
0.1	227.505	0.994	228.499	0	PA_with_intermediate	test	ward_and_allport	71	10.0	0.994	to_board	poldrack-single-stim	s650	False
1.0	228.506	2.136	228.505	0	PA_with_intermediate	test	ward_and_allport	-1	10.0	n/a	feedback	poldrack-single-stim	s650	False
3.756	230.648	3.756	234.404	1	PA_without_intermediate	test	ward_and_allport	89	11.0	3.756	to_hand	poldrack-single-stim	s650	False
0.1	234.405	0.525	234.93	0	PA_without_intermediate	test	ward_and_allport	82	11.0	0.525	to_board	poldrack-single-stim	s650	False
0.1	234.935	3.764	238.699	0	PA_without_intermediate	test	ward_and_allport	89	11.0	3.764	to_hand	poldrack-single-stim	s650	False
0.1	238.701	0.734	239.435	0	PA_without_intermediate	test	ward_and_allport	71	11.0	0.734	to_board	poldrack-single-stim	s650	False
0.1	239.441	2.151	241.592	0	PA_without_intermediate	test	ward_and_allport	89	11.0	2.151	to_hand	poldrack-single-stim	s650	False
0.1	241.594	1.438	243.032	0	PA_without_intermediate	test	ward_and_allport	82	11.0	1.438	to_board	poldrack-single-stim	s650	False
1.0	243.037	2.68	243.036	0	PA_without_intermediate	test	ward_and_allport	-1	11.0	n/a	feedback	poldrack-single-stim	s650	False
3.45	245.723	3.45	249.173	1	PA_without_intermediate	test	ward_and_allport	89	12.0	3.45	to_hand	poldrack-single-stim	s650	False
0.1	249.175	0.398	249.573	0	PA_without_intermediate	test	ward_and_allport	71	12.0	0.398	to_board	poldrack-single-stim	s650	False
0.1	249.578	1.252	250.83	0	PA_without_intermediate	test	ward_and_allport	89	12.0	1.252	to_hand	poldrack-single-stim	s650	False
0.1	250.832	0.797	251.629	0	PA_without_intermediate	test	ward_and_allport	71	12.0	0.797	to_board	poldrack-single-stim	s650	False
0.1	251.634	1.699	253.333	0	PA_without_intermediate	test	ward_and_allport	89	12.0	1.699	to_hand	poldrack-single-stim	s650	False
0.1	253.335	0.751	254.086	0	PA_without_intermediate	test	ward_and_allport	82	12.0	0.751	to_board	poldrack-single-stim	s650	False
1.0	254.092	3.088	254.091	0	PA_without_intermediate	test	ward_and_allport	-1	12.0	n/a	feedback	poldrack-single-stim	s650	False
6.002	257.185	6.002	263.187	1	PA_with_intermediate	test	ward_and_allport	82	13.0	6.002	to_hand	poldrack-single-stim	s650	False
0.1	263.188	1.346	264.534	0	PA_with_intermediate	test	ward_and_allport	89	13.0	1.346	to_board	poldrack-single-stim	s650	False
0.1	264.54	2.161	266.701	0	PA_with_intermediate	test	ward_and_allport	82	13.0	2.161	to_hand	poldrack-single-stim	s650	False
0.1	266.702	0.436	267.138	0	PA_with_intermediate	test	ward_and_allport	71	13.0	0.436	to_board	poldrack-single-stim	s650	False
0.1	267.142	1.096	268.238	0	PA_with_intermediate	test	ward_and_allport	89	13.0	1.096	to_hand	poldrack-single-stim	s650	False
0.1	268.24	1.539	269.779	0	PA_with_intermediate	test	ward_and_allport	71	13.0	1.539	to_board	poldrack-single-stim	s650	False
1.0	269.785	2.0	269.784	0	PA_with_intermediate	test	ward_and_allport	-1	13.0	n/a	feedback	poldrack-single-stim	s650	False
3.143	271.79	3.143	274.933	1	PA_without_intermediate	test	ward_and_allport	82	14.0	3.143	to_hand	poldrack-single-stim	s650	False
0.1	274.934	0.428	275.362	0	PA_without_intermediate	test	ward_and_allport	71	14.0	0.428	to_board	poldrack-single-stim	s650	False
0.1	275.367	2.386	277.753	0	PA_without_intermediate	test	ward_and_allport	82	14.0	2.386	to_hand	poldrack-single-stim	s650	False
0.1	277.754	0.821	278.575	0	PA_without_intermediate	test	ward_and_allport	89	14.0	0.821	to_board	poldrack-single-stim	s650	False
0.1	278.58	1.887	280.467	0	PA_without_intermediate	test	ward_and_allport	82	14.0	1.887	to_hand	poldrack-single-stim	s650	False
0.1	280.469	0.465	280.934	0	PA_without_intermediate	test	ward_and_allport	71	14.0	0.465	to_board	poldrack-single-stim	s650	False
1.0	280.939	2.0	280.938	0	PA_without_intermediate	test	ward_and_allport	-1	14.0	n/a	feedback	poldrack-single-stim	s650	False
3.951	287.947	3.951	291.898	1	PA_without_intermediate	test	ward_and_allport	89	15.0	3.951	to_hand	poldrack-single-stim	s650	False
0.1	291.899	0.65	292.549	0	PA_without_intermediate	test	ward_and_allport	71	15.0	0.65	to_board	poldrack-single-stim	s650	False
0.1	292.553	1.491	294.044	0	PA_without_intermediate	test	ward_and_allport	89	15.0	1.491	to_hand	poldrack-single-stim	s650	False
0.1	294.045	0.362	294.407	0	PA_without_intermediate	test	ward_and_allport	71	15.0	0.362	to_board	poldrack-single-stim	s650	False
0.1	294.413	0.64	295.053	0	PA_without_intermediate	test	ward_and_allport	89	15.0	0.64	to_hand	poldrack-single-stim	s650	False
0.1	295.054	0.584	295.638	0	PA_without_intermediate	test	ward_and_allport	82	15.0	0.584	to_board	poldrack-single-stim	s650	False
1.0	295.644	2.0	295.643	0	PA_without_intermediate	test	ward_and_allport	-1	15.0	n/a	feedback	poldrack-single-stim	s650	False
5.023	297.649	5.023	302.672	1	PA_with_intermediate	test	ward_and_allport	89	16.0	5.023	to_hand	poldrack-single-stim	s650	False
0.1	302.674	0.49	303.164	0	PA_with_intermediate	test	ward_and_allport	71	16.0	0.49	to_board	poldrack-single-stim	s650	False
0.1	303.169	0.959	304.128	0	PA_with_intermediate	test	ward_and_allport	89	16.0	0.959	to_hand	poldrack-single-stim	s650	False
0.1	304.129	0.72	304.849	0	PA_with_intermediate	test	ward_and_allport	82	16.0	0.72	to_board	poldrack-single-stim	s650	False
0.1	304.855	1.804	306.659	0	PA_with_intermediate	test	ward_and_allport	71	16.0	1.804	to_hand	poldrack-single-stim	s650	False
0.1	306.66	0.443	307.103	0	PA_with_intermediate	test	ward_and_allport	82	16.0	0.443	to_board	poldrack-single-stim	s650	False
1.0	307.109	2.544	307.108	0	PA_with_intermediate	test	ward_and_allport	-1	16.0	n/a	feedback	poldrack-single-stim	s650	False
3.485	309.659	3.485	313.144	1	PA_without_intermediate	test	ward_and_allport	82	17.0	3.485	to_hand	poldrack-single-stim	s650	False
0.1	313.145	1.292	314.437	0	PA_without_intermediate	test	ward_and_allport	89	17.0	1.292	to_board	poldrack-single-stim	s650	False
0.1	314.443	1.766	316.209	0	PA_without_intermediate	test	ward_and_allport	82	17.0	1.766	to_hand	poldrack-single-stim	s650	False
0.1	316.21	0.459	316.669	0	PA_without_intermediate	test	ward_and_allport	71	17.0	0.459	to_board	poldrack-single-stim	s650	False
0.1	316.675	1.765	318.44	0	PA_without_intermediate	test	ward_and_allport	82	17.0	1.765	to_hand	poldrack-single-stim	s650	False
0.1	318.441	1.578	320.019	0	PA_without_intermediate	test	ward_and_allport	89	17.0	1.578	to_board	poldrack-single-stim	s650	False
1.0	320.025	2.272	320.024	0	PA_without_intermediate	test	ward_and_allport	-1	17.0	n/a	feedback	poldrack-single-stim	s650	False
10.172	322.304	10.172	332.476	1	PA_with_intermediate	test	ward_and_allport	71	18.0	10.172	to_hand	poldrack-single-stim	s650	False
0.1	332.477	1.693	334.17	0	PA_with_intermediate	test	ward_and_allport	89	18.0	1.693	to_board	poldrack-single-stim	s650	False
0.1	334.176	0.923	335.099	0	PA_with_intermediate	test	ward_and_allport	71	18.0	0.923	to_hand	poldrack-single-stim	s650	False
0.1	335.1	0.426	335.526	0	PA_with_intermediate	test	ward_and_allport	82	18.0	0.426	to_board	poldrack-single-stim	s650	False
0.1	335.532	1.206	336.738	0	PA_with_intermediate	test	ward_and_allport	89	18.0	1.206	to_hand	poldrack-single-stim	s650	False
0.1	336.739	1.108	337.847	0	PA_with_intermediate	test	ward_and_allport	82	18.0	1.108	to_board	poldrack-single-stim	s650	False
1.0	337.855	4.04	337.854	0	PA_with_intermediate	test	ward_and_allport	-1	18.0	n/a	feedback	poldrack-single-stim	s650	False
3.733	341.901	3.733	345.634	1	PA_with_intermediate	test	ward_and_allport	82	19.0	3.733	to_hand	poldrack-single-stim	s650	False
0.1	345.634	3.213	348.847	0	PA_with_intermediate	test	ward_and_allport	71	19.0	3.213	to_board	poldrack-single-stim	s650	False
0.1	348.854	0.578	349.432	0	PA_with_intermediate	test	ward_and_allport	82	19.0	0.578	to_hand	poldrack-single-stim	s650	False
0.1	349.434	0.504	349.938	0	PA_with_intermediate	test	ward_and_allport	89	19.0	0.504	to_board	poldrack-single-stim	s650	False
0.1	349.945	2.926	352.871	0	PA_with_intermediate	test	ward_and_allport	71	19.0	2.926	to_hand	poldrack-single-stim	s650	False
0.1	352.873	0.452	353.325	0	PA_with_intermediate	test	ward_and_allport	82	19.0	0.452	to_board	poldrack-single-stim	s650	False
1.0	353.333	2.272	353.332	0	PA_with_intermediate	test	ward_and_allport	-1	19.0	n/a	feedback	poldrack-single-stim	s650	False
6.292	355.611	6.292	361.903	1	PA_with_intermediate	test	ward_and_allport	82	20.0	6.292	to_hand	poldrack-single-stim	s650	False
0.1	361.905	1.123	363.028	0	PA_with_intermediate	test	ward_and_allport	89	20.0	1.123	to_board	poldrack-single-stim	s650	False
0.1	363.033	0.885	363.918	0	PA_with_intermediate	test	ward_and_allport	82	20.0	0.885	to_hand	poldrack-single-stim	s650	False
0.1	363.919	0.473	364.392	0	PA_with_intermediate	test	ward_and_allport	71	20.0	0.473	to_board	poldrack-single-stim	s650	False
0.1	364.399	1.009	365.408	0	PA_with_intermediate	test	ward_and_allport	89	20.0	1.009	to_hand	poldrack-single-stim	s650	False
0.1	365.408	0.506	365.914	0	PA_with_intermediate	test	ward_and_allport	82	20.0	0.506	to_board	poldrack-single-stim	s650	False
1.0	365.922	2.136	365.921	0	PA_with_intermediate	test	ward_and_allport	-1	20.0	n/a	feedback	poldrack-single-stim	s650	False
5.284	368.065	5.284	373.349	1	PA_with_intermediate	test	ward_and_allport	71	21.0	5.284	to_hand	poldrack-single-stim	s650	False
0.1	373.35	0.453	373.803	0	PA_with_intermediate	test	ward_and_allport	82	21.0	0.453	to_board	poldrack-single-stim	s650	False
0.1	373.81	1.203	375.013	0	PA_with_intermediate	test	ward_and_allport	71	21.0	1.203	to_hand	poldrack-single-stim	s650	False
0.1	375.014	1.683	376.697	0	PA_with_intermediate	test	ward_and_allport	89	21.0	1.683	to_board	poldrack-single-stim	s650	False
0.1	376.703	1.103	377.806	0	PA_with_intermediate	test	ward_and_allport	82	21.0	1.103	to_hand	poldrack-single-stim	s650	False
0.1	377.807	0.961	378.768	0	PA_with_intermediate	test	ward_and_allport	89	21.0	0.961	to_board	poldrack-single-stim	s650	False
1.0	378.776	2.0	378.775	0	PA_with_intermediate	test	ward_and_allport	-1	21.0	n/a	feedback	poldrack-single-stim	s650	False
3.459	380.783	3.459	384.242	1	PA_with_intermediate	test	ward_and_allport	89	22.0	3.459	to_hand	poldrack-single-stim	s650	False
0.1	384.242	4.023	388.265	0	PA_with_intermediate	test	ward_and_allport	71	22.0	4.023	to_board	poldrack-single-stim	s650	False
0.1	388.271	0.85	389.121	0	PA_with_intermediate	test	ward_and_allport	89	22.0	0.85	to_hand	poldrack-single-stim	s650	False
0.1	389.123	0.471	389.594	0	PA_with_intermediate	test	ward_and_allport	82	22.0	0.471	to_board	poldrack-single-stim	s650	False
0.1	389.601	0.817	390.418	0	PA_with_intermediate	test	ward_and_allport	71	22.0	0.817	to_hand	poldrack-single-stim	s650	False
0.1	390.419	0.929	391.348	0	PA_with_intermediate	test	ward_and_allport	89	22.0	0.929	to_board	poldrack-single-stim	s650	False
