onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.634	1.0	4.816	0.1	3.224	True	89.0	Orange-Blue	stay	twobytwo	89.0	1.082	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s641	1	False
6.969	1.0	7.968	0.1	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.899	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s641	0	False
10.289	1.0	11.686	0.9	2.816	True	71.0	Color	n/a	twobytwo	71.0	0.497	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s641	0	False
13.216	1.0	13.949	0.1	2.408	True	71.0	High-Low	n/a	twobytwo	71.0	0.633	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s641	0	False
16.536	1.0	17.938	0.9	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.502	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s641	0	False
18.782	1.0	19.502	0.1	2.136	True	71.0	Color	stay	twobytwo	71.0	0.62	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s641	0	False
21.826	1.0	23.435	0.9	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.709	blue	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s641	0	False
24.738	1.0	26.209	0.9	2.0	True	71.0	Color	switch	twobytwo	71.0	0.571	orange	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s641	0	False
26.85	1.0	27.75	0.1	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.8	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s641	0	False
29.234	1.0	29.928	0.1	2.408	True	89.0	Color	n/a	twobytwo	89.0	0.594	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s641	0	False
32.552	1.0	33.988	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.536	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s641	0	False
34.665	1.0	35.591	0.1	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.826	blue	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s641	0	False
