onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.621	1.0	4.484	0.1	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.763	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s597	1	False
5.999	1.0	6.644	0.1	2.136	False	89.0	High-Low	n/a	twobytwo	71.0	0.545	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
9.047	1.0	10.918	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.971	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s597	0	False
11.958	1.0	13.307	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.449	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
14.065	1.0	14.992	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.827	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
17.111	1.0	18.637	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.626	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
19.22	1.0	20.269	0.1	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.949	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
22.264	1.0	23.72	0.9	2.408	True	89.0	Magnitude	stay	twobytwo	89.0	0.556	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s597	0	False
24.778	1.0	25.517	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.639	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
27.823	1.0	29.445	0.9	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.722	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
29.93	1.0	30.93	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.9	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
32.972	1.0	34.186	0.9	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.314	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s597	0	False
35.351	1.0	36.263	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.812	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
38.255	1.0	39.957	0.9	2.408	True	89.0	Color	n/a	twobytwo	89.0	0.802	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
40.775	1.0	41.655	0.1	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.78	orange	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s597	0	False
43.679	1.0	45.208	0.9	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.629	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
46.724	1.0	48.037	0.9	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.413	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
50.042	1.0	51.537	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.595	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
52.287	1.0	53.361	0.1	2.408	False	71.0	Color	n/a	twobytwo	89.0	0.974	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
54.805	1.0	55.935	0.1	2.136	False	71.0	High-Low	n/a	twobytwo	89.0	1.03	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s597	0	False
57.049	1.0	57.909	0.1	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.76	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s597	0	False
59.959	1.0	61.308	0.9	2.272	True	89.0	Magnitude	stay	twobytwo	89.0	0.449	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s597	0	False
62.338	1.0	63.302	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.864	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s597	0	False
