onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.522	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.645	stim	s577	False
6.131728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.66	stim	s577	False
8.741	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.59	stim	s577	False
11.348863999999999	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.598	stim	s577	False
13.956592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.841	stim	s577	False
16.564456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.572	stim	s577	False
19.174	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.679	stim	s577	False
21.781864000000002	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.645	stim	s577	False
24.389864000000003	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.69	stim	s577	False
27.002864000000002	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.891	stim	s577	False
29.621864000000002	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.995	stim	s577	False
32.234728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.975	stim	s577	False
34.848864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.725	stim	s577	False
37.45659199999999	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.526	stim	s577	False
40.065	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.671	stim	s577	False
42.677864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.583	stim	s577	False
45.292	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.714	stim	s577	False
47.899864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	1.023	stim	s577	False
50.517048	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.708	stim	s577	False
53.128728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.704	stim	s577	False
55.734864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.832	stim	s577	False
58.343	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.758	stim	s577	False
60.950864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.792	stim	s577	False
63.559	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.634	stim	s577	False
66.171864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.566	stim	s577	False
68.784728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.599	stim	s577	False
71.398728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.405	stim	s577	False
74.00686400000001	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.577	stim	s577	False
76.615	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.957	stim	s577	False
79.222864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.937	stim	s577	False
81.831	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.729	stim	s577	False
84.444728	1.7	2.100272	0.0	71.0	double	attention_network_task	up	right	congruent	-1	n/a	stim	s577	False
87.053	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.711	stim	s577	False
89.666	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.671	stim	s577	False
