onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.515	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.78	green	red	stim	incongruent	s596	False
5.521	1.5	2.0	congruent	1.0	82.0	stroop	82	0.613	green	green	stim	congruent	s596	False
7.525	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.408	blue	red	stim	incongruent	s596	False
9.803	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.61	green	red	stim	incongruent	s596	False
11.805	1.5	2.136	congruent	1.0	82.0	stroop	82	0.577	green	green	stim	congruent	s596	False
13.943	1.5	2.0	congruent	1.0	71.0	stroop	71	0.532	blue	blue	stim	congruent	s596	False
15.945	1.5	2.136	congruent	1.0	71.0	stroop	71	0.729	blue	blue	stim	congruent	s596	False
18.086	1.5	2.0	congruent	1.0	71.0	stroop	71	0.544	blue	blue	stim	congruent	s596	False
20.087	1.5	2.0	congruent	1.0	71.0	stroop	71	0.531	blue	blue	stim	congruent	s596	False
22.092	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.62	green	red	stim	incongruent	s596	False
24.097	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.431	red	green	stim	incongruent	s596	False
26.375	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.568	blue	green	stim	incongruent	s596	False
28.377	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.539	green	blue	stim	incongruent	s596	False
30.516	1.5	2.408	congruent	1.0	89.0	stroop	89	0.425	red	red	stim	congruent	s596	False
32.929	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.61	red	blue	stim	incongruent	s596	False
35.204	1.5	2.68	congruent	1.0	89.0	stroop	89	0.519	red	red	stim	congruent	s596	False
37.89	1.5	2.0	congruent	1.0	82.0	stroop	82	0.603	green	green	stim	congruent	s596	False
39.893	1.5	2.408	congruent	1.0	82.0	stroop	82	0.604	green	green	stim	congruent	s596	False
42.302	1.5	2.136	congruent	1.0	89.0	stroop	89	0.543	red	red	stim	congruent	s596	False
44.442	1.5	2.68	incongruent	1.0	71.0	stroop	71	0.633	blue	green	stim	incongruent	s596	False
47.126	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.465	blue	green	stim	incongruent	s596	False
49.129	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.618	red	green	stim	incongruent	s596	False
51.269	1.5	2.952	congruent	1.0	82.0	stroop	82	0.573	green	green	stim	congruent	s596	False
54.225	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.769	green	blue	stim	incongruent	s596	False
56.227	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.982	blue	red	stim	incongruent	s596	False
58.503	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.429	red	blue	stim	incongruent	s596	False
60.508	1.5	2.0	congruent	1.0	71.0	stroop	71	0.64	blue	blue	stim	congruent	s596	False
62.514	1.5	2.0	congruent	1.0	71.0	stroop	71	0.584	blue	blue	stim	congruent	s596	False
64.52	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.578	green	blue	stim	incongruent	s596	False
66.522	1.5	2.136	congruent	1.0	82.0	stroop	82	0.709	green	green	stim	congruent	s596	False
68.664	1.5	2.0	congruent	1.0	71.0	stroop	71	0.806	blue	blue	stim	congruent	s596	False
70.669	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.536	blue	red	stim	incongruent	s596	False
72.67	1.5	2.136	congruent	1.0	82.0	stroop	82	0.854	green	green	stim	congruent	s596	False
74.814	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.414	red	green	stim	incongruent	s596	False
76.819	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.582	green	red	stim	incongruent	s596	False
78.821	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.379	red	blue	stim	incongruent	s596	False
80.96	1.5	2.136	congruent	1.0	82.0	stroop	82	0.417	green	green	stim	congruent	s596	False
83.102	1.5	2.272	congruent	1.0	82.0	stroop	82	0.572	green	green	stim	congruent	s596	False
85.376	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.556	green	red	stim	incongruent	s596	False
88.057	1.5	2.0	congruent	1.0	89.0	stroop	89	0.497	red	red	stim	congruent	s596	False
90.061	1.5	2.0	congruent	1.0	71.0	stroop	71	0.489	blue	blue	stim	congruent	s596	False
92.067	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.759	red	green	stim	incongruent	s596	False
94.344	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.434	red	blue	stim	incongruent	s596	False
96.35	1.5	2.0	congruent	1.0	71.0	stroop	71	0.603	blue	blue	stim	congruent	s596	False
98.355	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.657	green	blue	stim	incongruent	s596	False
100.361	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.59	blue	green	stim	incongruent	s596	False
102.365	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.629	green	red	stim	incongruent	s596	False
104.367	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.628	green	red	stim	incongruent	s596	False
106.372	1.5	2.272	congruent	1.0	89.0	stroop	89	0.508	red	red	stim	congruent	s596	False
108.648	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.554	blue	green	stim	incongruent	s596	False
110.651	1.5	2.408	congruent	1.0	82.0	stroop	82	0.575	green	green	stim	congruent	s596	False
113.06	1.5	2.0	congruent	1.0	71.0	stroop	71	0.542	blue	blue	stim	congruent	s596	False
115.062	1.5	2.136	congruent	1.0	71.0	stroop	71	0.582	blue	blue	stim	congruent	s596	False
117.204	1.5	2.0	congruent	1.0	89.0	stroop	89	0.485	red	red	stim	congruent	s596	False
119.207	1.5	2.0	congruent	1.0	71.0	stroop	71	0.434	blue	blue	stim	congruent	s596	False
121.209	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.702	red	blue	stim	incongruent	s596	False
123.215	1.5	2.272	congruent	1.0	82.0	stroop	82	0.569	green	green	stim	congruent	s596	False
125.492	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.807	green	blue	stim	incongruent	s596	False
127.498	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.525	red	green	stim	incongruent	s596	False
129.774	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.555	red	blue	stim	incongruent	s596	False
132.052	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.53	blue	red	stim	incongruent	s596	False
134.054	1.5	2.68	congruent	1.0	82.0	stroop	82	0.47	green	green	stim	congruent	s596	False
136.736	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.489	red	blue	stim	incongruent	s596	False
138.74	1.5	2.272	congruent	1.0	82.0	stroop	82	0.768	green	green	stim	congruent	s596	False
141.013	1.5	2.0	congruent	1.0	89.0	stroop	89	0.484	red	red	stim	congruent	s596	False
143.018	1.5	2.0	congruent	1.0	82.0	stroop	82	0.54	green	green	stim	congruent	s596	False
145.023	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.412	blue	green	stim	incongruent	s596	False
147.298	1.5	2.136	congruent	1.0	89.0	stroop	89	0.419	red	red	stim	congruent	s596	False
149.44	1.5	2.544	congruent	1.0	89.0	stroop	89	0.525	red	red	stim	congruent	s596	False
151.986	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.536	green	red	stim	incongruent	s596	False
154.398	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.428	blue	red	stim	incongruent	s596	False
156.403	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.518	blue	red	stim	incongruent	s596	False
158.405	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.42	blue	green	stim	incongruent	s596	False
160.411	1.5	2.544	congruent	1.0	71.0	stroop	71	0.441	blue	blue	stim	congruent	s596	False
162.957	1.5	2.136	congruent	1.0	71.0	stroop	71	0.479	blue	blue	stim	congruent	s596	False
165.094	1.5	2.0	congruent	1.0	71.0	stroop	71	0.489	blue	blue	stim	congruent	s596	False
167.099	1.5	2.0	congruent	1.0	82.0	stroop	82	0.511	green	green	stim	congruent	s596	False
169.1	1.5	2.272	congruent	1.0	89.0	stroop	89	0.583	red	red	stim	congruent	s596	False
171.375	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.633	green	blue	stim	incongruent	s596	False
173.382	1.5	2.0	congruent	1.0	82.0	stroop	82	0.563	green	green	stim	congruent	s596	False
175.384	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.524	red	green	stim	incongruent	s596	False
177.521	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.558	red	blue	stim	incongruent	s596	False
179.524	1.5	2.272	incongruent	0.0	82.0	stroop	71	0.642	green	blue	stim	incongruent	s596	False
181.801	1.5	2.136	congruent	1.0	89.0	stroop	89	0.547	red	red	stim	congruent	s596	False
183.939	1.5	2.408	incongruent	1.0	89.0	stroop	89	0.698	red	green	stim	incongruent	s596	False
186.352	1.5	2.0	congruent	1.0	89.0	stroop	89	0.571	red	red	stim	congruent	s596	False
188.354	1.5	2.0	congruent	1.0	89.0	stroop	89	0.536	red	red	stim	congruent	s596	False
190.358	1.5	2.816	incongruent	0.0	71.0	stroop	82	0.562	blue	green	stim	incongruent	s596	False
193.177	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.999	blue	red	stim	incongruent	s596	False
195.18	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.596	blue	red	stim	incongruent	s596	False
197.182	1.5	2.136	congruent	1.0	89.0	stroop	89	0.488	red	red	stim	congruent	s596	False
199.32	1.5	2.0	congruent	1.0	89.0	stroop	89	0.562	red	red	stim	congruent	s596	False
201.321	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.645	green	blue	stim	incongruent	s596	False
203.326	1.5	2.0	congruent	1.0	89.0	stroop	89	0.548	red	red	stim	congruent	s596	False
205.33	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.483	red	green	stim	incongruent	s596	False
207.334	1.5	2.0	congruent	1.0	71.0	stroop	71	0.473	blue	blue	stim	congruent	s596	False
