onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.005	4.0	4.568	larger_later	discount_fixed	89	74.0	121.0	1.214	20.0	n/a	larger_later	s634	False
7.575	4.0	4.772	larger_later	discount_fixed	89	45.0	107.0	0.783	20.0	n/a	larger_later	s634	False
12.348	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	0.635	20.0	n/a	larger_later	s634	False
16.985	4.0	4.568	larger_later	discount_fixed	89	39.0	161.0	1.117	20.0	n/a	larger_later	s634	False
21.554	4.0	5.452	larger_later	discount_fixed	89	62.0	180.0	1.207	20.0	n/a	larger_later	s634	False
27.008	4.0	5.384	smaller_sooner	discount_fixed	71	24.0	139.0	0.965	20.0	n/a	smaller_sooner	s634	False
32.393	4.0	4.568	larger_later	discount_fixed	89	58.0	72.0	0.615	20.0	n/a	larger_later	s634	False
36.962	4.0	6.268	larger_later	discount_fixed	89	56.0	93.0	0.692	20.0	n/a	larger_later	s634	False
43.231	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	0.807	20.0	n/a	larger_later	s634	False
48.752	4.0	4.568	larger_later	discount_fixed	89	23.0	42.0	1.106	20.0	n/a	larger_later	s634	False
53.321	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	0.883	20.0	n/a	larger_later	s634	False
57.958	4.0	4.636	smaller_sooner	discount_fixed	71	25.0	176.0	0.979	20.0	n/a	smaller_sooner	s634	False
62.595	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	1.378	20.0	n/a	larger_later	s634	False
67.708	4.0	5.316	larger_later	discount_fixed	89	29.0	44.0	0.929	20.0	n/a	larger_later	s634	False
73.026	4.0	4.568	smaller_sooner	discount_fixed	71	24.0	89.0	1.515	20.0	n/a	smaller_sooner	s634	False
77.595	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	77.0	2.155	20.0	n/a	smaller_sooner	s634	False
82.164	4.0	4.568	larger_later	discount_fixed	89	27.0	130.0	0.773	20.0	n/a	larger_later	s634	False
86.733	4.0	4.84	smaller_sooner	discount_fixed	71	23.0	134.0	1.341	20.0	n/a	smaller_sooner	s634	False
91.574	4.0	4.5	larger_later	discount_fixed	89	55.0	107.0	0.747	20.0	n/a	larger_later	s634	False
96.075	4.0	5.656	larger_later	discount_fixed	89	44.0	143.0	1.021	20.0	n/a	larger_later	s634	False
101.732	4.0	4.908	smaller_sooner	discount_fixed	71	23.0	110.0	1.046	20.0	n/a	smaller_sooner	s634	False
106.642	4.0	4.636	larger_later	discount_fixed	89	65.0	156.0	0.656	20.0	n/a	larger_later	s634	False
111.279	4.0	4.5	larger_later	discount_fixed	89	22.0	27.0	1.458	20.0	n/a	larger_later	s634	False
115.78	4.0	4.5	larger_later	discount_fixed	89	50.0	59.0	0.855	20.0	n/a	larger_later	s634	False
120.281	4.0	5.112	larger_later	discount_fixed	89	85.0	129.0	0.643	20.0	n/a	larger_later	s634	False
125.394	4.0	6.132	larger_later	discount_fixed	89	66.0	58.0	0.984	20.0	n/a	larger_later	s634	False
131.527	4.0	4.84	larger_later	discount_fixed	89	49.0	172.0	0.592	20.0	n/a	larger_later	s634	False
136.368	4.0	4.568	larger_later	discount_fixed	89	73.0	44.0	1.204	20.0	n/a	larger_later	s634	False
140.937	4.0	4.704	larger_later	discount_fixed	89	58.0	73.0	0.894	20.0	n/a	larger_later	s634	False
145.642	4.0	5.86	larger_later	discount_fixed	89	71.0	76.0	1.57	20.0	n/a	larger_later	s634	False
151.503	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	0.709	20.0	n/a	larger_later	s634	False
156.141	4.0	5.316	larger_later	discount_fixed	89	29.0	58.0	1.337	20.0	n/a	larger_later	s634	False
161.458	4.0	4.976	larger_later	discount_fixed	89	39.0	104.0	1.364	20.0	n/a	larger_later	s634	False
166.435	4.0	4.568	larger_later	discount_fixed	89	33.0	103.0	1.144	20.0	n/a	larger_later	s634	False
171.005	4.0	5.52	larger_later	discount_fixed	89	33.0	78.0	0.966	20.0	n/a	larger_later	s634	False
176.526	4.0	5.588	larger_later	discount_fixed	89	74.0	52.0	0.72	20.0	n/a	larger_later	s634	False
182.115	4.0	5.792	larger_later	discount_fixed	89	28.0	132.0	1.645	20.0	n/a	larger_later	s634	False
187.909	4.0	4.568	larger_later	discount_fixed	89	28.0	59.0	1.493	20.0	n/a	larger_later	s634	False
192.478	4.0	5.112	larger_later	discount_fixed	89	28.0	163.0	2.206	20.0	n/a	larger_later	s634	False
197.591	4.0	4.5	larger_later	discount_fixed	89	32.0	74.0	1.036	20.0	n/a	larger_later	s634	False
202.092	4.0	4.84	larger_later	discount_fixed	89	57.0	89.0	1.218	20.0	n/a	larger_later	s634	False
206.933	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	1.177	20.0	n/a	larger_later	s634	False
211.502	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	0.805	20.0	n/a	larger_later	s634	False
216.887	4.0	5.044	larger_later	discount_fixed	89	30.0	36.0	0.877	20.0	n/a	larger_later	s634	False
221.932	4.0	4.704	larger_later	discount_fixed	89	41.0	129.0	0.674	20.0	n/a	larger_later	s634	False
226.637	4.0	4.908	larger_later	discount_fixed	89	78.0	129.0	0.561	20.0	n/a	larger_later	s634	False
231.546	4.0	4.908	larger_later	discount_fixed	89	71.0	88.0	0.644	20.0	n/a	larger_later	s634	False
236.455	4.0	4.84	larger_later	discount_fixed	89	65.0	159.0	0.864	20.0	n/a	larger_later	s634	False
241.297	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	125.0	1.404	20.0	n/a	smaller_sooner	s634	False
246.41	4.0	5.112	larger_later	discount_fixed	89	58.0	36.0	0.82	20.0	n/a	larger_later	s634	False
251.523	4.0	4.704	larger_later	discount_fixed	89	63.0	37.0	1.26	20.0	n/a	larger_later	s634	False
256.228	4.0	4.84	larger_later	discount_fixed	89	75.0	41.0	1.727	20.0	n/a	larger_later	s634	False
261.069	4.0	4.84	larger_later	discount_fixed	89	45.0	72.0	0.826	20.0	n/a	larger_later	s634	False
265.91	4.0	6.88	larger_later	discount_fixed	89	25.0	74.0	1.865	20.0	n/a	larger_later	s634	False
272.791	4.0	4.568	larger_later	discount_fixed	89	65.0	137.0	0.693	20.0	n/a	larger_later	s634	False
277.36	4.0	4.772	larger_later	discount_fixed	89	49.0	140.0	1.09	20.0	n/a	larger_later	s634	False
282.134	4.0	7.016	larger_later	discount_fixed	89	67.0	103.0	0.838	20.0	n/a	larger_later	s634	False
289.151	4.0	4.704	larger_later	discount_fixed	89	69.0	172.0	0.708	20.0	n/a	larger_later	s634	False
293.856	4.0	5.18	larger_later	discount_fixed	89	66.0	71.0	0.723	20.0	n/a	larger_later	s634	False
299.037	4.0	5.044	larger_later	discount_fixed	89	71.0	176.0	0.643	20.0	n/a	larger_later	s634	False
304.082	4.0	5.316	larger_later	discount_fixed	89	31.0	76.0	0.796	20.0	n/a	larger_later	s634	False
317.901	4.0	4.568	larger_later	discount_fixed	89	43.0	19.0	1.277	20.0	n/a	larger_later	s634	False
322.47	4.0	4.636	larger_later	discount_fixed	89	60.0	124.0	0.646	20.0	n/a	larger_later	s634	False
327.107	4.0	4.908	larger_later	discount_fixed	89	27.0	142.0	1.217	20.0	n/a	larger_later	s634	False
332.016	4.0	4.5	larger_later	discount_fixed	89	25.0	70.0	0.965	20.0	n/a	larger_later	s634	False
336.518	4.0	4.976	larger_later	discount_fixed	89	44.0	92.0	0.883	20.0	n/a	larger_later	s634	False
341.495	4.0	4.908	larger_later	discount_fixed	89	41.0	27.0	0.724	20.0	n/a	larger_later	s634	False
346.405	4.0	4.568	larger_later	discount_fixed	89	64.0	89.0	0.551	20.0	n/a	larger_later	s634	False
350.974	4.0	4.5	larger_later	discount_fixed	89	78.0	108.0	0.693	20.0	n/a	larger_later	s634	False
355.475	4.0	6.2	larger_later	discount_fixed	89	80.0	145.0	0.571	20.0	n/a	larger_later	s634	False
361.676	4.0	4.704	larger_later	discount_fixed	89	41.0	174.0	0.875	20.0	n/a	larger_later	s634	False
366.382	4.0	5.044	larger_later	discount_fixed	89	42.0	145.0	1.51	20.0	n/a	larger_later	s634	False
371.427	4.0	5.044	larger_later	discount_fixed	89	36.0	114.0	0.801	20.0	n/a	larger_later	s634	False
376.472	4.0	5.18	larger_later	discount_fixed	89	58.0	55.0	0.833	20.0	n/a	larger_later	s634	False
381.653	4.0	4.976	larger_later	discount_fixed	89	81.0	58.0	0.648	20.0	n/a	larger_later	s634	False
386.631	4.0	4.772	larger_later	discount_fixed	89	32.0	111.0	0.967	20.0	n/a	larger_later	s634	False
391.404	4.0	4.772	smaller_sooner	discount_fixed	71	25.0	141.0	1.409	20.0	n/a	smaller_sooner	s634	False
396.177	4.0	5.18	larger_later	discount_fixed	89	67.0	23.0	1.068	20.0	n/a	larger_later	s634	False
401.358	4.0	5.18	larger_later	discount_fixed	89	77.0	161.0	0.722	20.0	n/a	larger_later	s634	False
406.539	4.0	5.248	larger_later	discount_fixed	89	55.0	163.0	0.813	20.0	n/a	larger_later	s634	False
411.788	4.0	4.568	larger_later	discount_fixed	89	40.0	159.0	1.146	20.0	n/a	larger_later	s634	False
416.357	4.0	4.5	larger_later	discount_fixed	89	76.0	161.0	0.697	20.0	n/a	larger_later	s634	False
420.859	4.0	4.908	larger_later	discount_fixed	89	48.0	128.0	0.685	20.0	n/a	larger_later	s634	False
425.768	4.0	4.568	larger_later	discount_fixed	89	39.0	95.0	0.589	20.0	n/a	larger_later	s634	False
430.337	4.0	6.2	larger_later	discount_fixed	89	83.0	105.0	0.623	20.0	n/a	larger_later	s634	False
436.538	4.0	4.908	larger_later	discount_fixed	89	67.0	41.0	0.531	20.0	n/a	larger_later	s634	False
441.447	4.0	5.248	larger_later	discount_fixed	89	56.0	172.0	0.542	20.0	n/a	larger_later	s634	False
446.696	4.0	5.044	larger_later	discount_fixed	89	28.0	123.0	1.322	20.0	n/a	larger_later	s634	False
451.741	4.0	4.636	larger_later	discount_fixed	89	50.0	129.0	0.973	20.0	n/a	larger_later	s634	False
456.378	4.0	4.704	larger_later	discount_fixed	89	23.0	61.0	0.897	20.0	n/a	larger_later	s634	False
461.083	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	0.689	20.0	n/a	larger_later	s634	False
465.721	4.0	4.568	larger_later	discount_fixed	89	61.0	141.0	0.621	20.0	n/a	larger_later	s634	False
470.291	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	0.914	20.0	n/a	larger_later	s634	False
474.86	4.0	4.908	larger_later	discount_fixed	89	66.0	145.0	1.654	20.0	n/a	larger_later	s634	False
479.769	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	1.008	20.0	n/a	larger_later	s634	False
484.61	4.0	5.248	larger_later	discount_fixed	89	32.0	57.0	0.736	20.0	n/a	larger_later	s634	False
489.859	4.0	4.772	larger_later	discount_fixed	89	27.0	91.0	1.426	20.0	n/a	larger_later	s634	False
494.632	4.0	5.996	larger_later	discount_fixed	89	43.0	120.0	0.73	20.0	n/a	larger_later	s634	False
500.629	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	0.715	20.0	n/a	larger_later	s634	False
