onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.019	0.85	0.1	2.522	1.0	89.0	stop_signal	89.0	True	0.754	False	stim	go	s570	False
5.547	0.85	0.1	2.25	1.0	71.0	stop_signal	71.0	True	0.641	False	stim	go	s570	False
7.803	0.85	0.1	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
10.059	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.736	False	stim	go	s570	False
12.315	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.51	False	stim	go	s570	False
14.568	0.85	0.15	2.386	1.0	89.0	stop_signal	89.0	True	0.523	False	stim	go	s570	False
16.957	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.85	False	stim	go	s570	False
19.211	0.85	0.15	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
21.464	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.666	False	stim	go	s570	False
23.718	0.85	0.2	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
25.974	0.85	0.25	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
28.499	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.597	False	stim	go	s570	False
30.891	0.85	0.3	2.522	1.0	71.0	stop_signal	71.0	True	0.601	False	stim	go	s570	False
33.42	0.85	0.3	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
35.673	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.553	False	stim	go	s570	False
38.062	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.777	False	stim	go	s570	False
40.454	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	1.018	False	stim	go	s570	False
42.708	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.435	False	stim	go	s570	False
45.097	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.846	False	stim	go	s570	False
47.487	0.85	0.35	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
49.876	0.85	0.4	2.658	1.0	89.0	stop_signal	89.0	True	0.939	False	stim	go	s570	False
52.54	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.693	False	stim	go	s570	False
55.068	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
57.322	0.85	0.45	2.93	1.0	71.0	stop_signal	71.0	True	0.539	False	stim	stop_failure	s570	False
60.258	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.633	False	stim	go	s570	False
62.514	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.551	False	stim	go	s570	False
65.042	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
67.298	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.637	False	stim	go	s570	False
69.554	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.876	False	stim	go	s570	False
71.81	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.76	False	stim	go	s570	False
74.066	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.784	False	stim	go	s570	False
76.594	0.85	0.45	3.066	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
79.667	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.727	False	stim	stop_failure	s570	False
81.92	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.7	False	stim	go	s570	False
84.312	0.85	0.45	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s570	False
