onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.624	1.0	4.385	0.1	2.272	True	89.0	High-Low	stay	twobytwo	89.0	0.661	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s593	1	False
6.805	1.0	8.159	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.454	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
9.853	1.0	11.178	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.425	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s593	0	False
11.965	1.0	12.581	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.516	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
14.874	1.0	16.21	0.9	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.436	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
17.922	1.0	19.371	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.549	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
20.826	1.0	22.253	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.527	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
23.871	1.0	25.218	0.9	2.408	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.447	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s593	0	False
26.389	1.0	27.167	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.678	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
28.636	1.0	29.857	0.1	2.0	False	89.0	Orange-Blue	n/a	twobytwo	71.0	1.121	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
30.746	1.0	31.953	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	1.107	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
32.991	1.0	33.665	0.1	2.272	True	89.0	High-Low	stay	twobytwo	89.0	0.574	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s593	0	False
35.367	1.0	36.046	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.579	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
38.271	1.0	39.594	0.9	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	0.423	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
41.591	1.0	42.967	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.476	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s593	0	False
44.501	1.0	45.95	0.9	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.549	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
46.741	1.0	47.455	0.1	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	0.614	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
49.258	1.0	50.253	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.895	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
51.498	1.0	52.175	0.1	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	0.577	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
54.816	1.0	56.109	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.393	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
57.859	1.0	59.176	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.417	orange	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s593	0	False
59.968	1.0	60.781	0.1	2.272	True	71.0	Color	stay	twobytwo	71.0	0.713	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s593	0	False
62.349	1.0	63.208	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.759	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s593	0	False
64.455	1.0	65.437	0.1	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.882	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s593	0	False
66.84	1.0	67.727	0.1	2.272	True	89.0	Color	switch	twobytwo	89.0	0.787	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s593	0	False
