onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.011	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.591	False	stim	go	s582	False
5.403	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.461	False	stim	go	s582	False
7.928	0.85	0.3	2.93	1.0	89.0	stop_signal	89.0	True	0.422	False	stim	stop_failure	s582	False
10.863	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.437	False	stim	go	s582	False
13.387	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.45	False	stim	go	s582	False
15.914	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.363	False	stim	go	s582	False
18.17	0.85	0.25	2.522	0.0	71.0	stop_signal	89.0	True	0.417	False	stim	stop_failure	s582	False
20.696	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.472	False	stim	go	s582	False
23.084	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.476	False	stim	go	s582	False
25.336	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.487	False	stim	go	s582	False
27.729	0.85	0.2	2.25	0.0	89.0	stop_signal	71.0	True	0.463	False	stim	go	s582	False
29.982	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.476	False	stim	stop_failure	s582	False
32.374	0.85	0.15	2.522	1.0	89.0	stop_signal	89.0	True	0.428	False	stim	go	s582	False
34.902	0.85	0.15	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s582	False
37.155	0.85	0.2	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s582	False
39.544	0.85	0.25	2.658	1.0	89.0	stop_signal	89.0	True	0.695	False	stim	go	s582	False
42.204	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.383	False	stim	stop_failure	s582	False
44.457	0.85	0.2	3.202	0.0	71.0	stop_signal	89.0	True	0.42	False	stim	go	s582	False
47.661	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.483	False	stim	go	s582	False
50.052	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.502	False	stim	go	s582	False
52.444	0.85	0.2	2.522	0.0	71.0	stop_signal	89.0	True	0.417	False	stim	stop_failure	s582	False
54.972	0.85	0.15	2.25	1.0	89.0	stop_signal	89.0	True	0.443	False	stim	go	s582	False
57.223	0.85	0.15	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s582	False
59.479	0.85	0.2	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s582	False
61.732	0.85	0.25	2.93	0.0	71.0	stop_signal	89.0	True	0.429	False	stim	go	s582	False
64.664	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.457	False	stim	go	s582	False
67.191	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.45	False	stim	go	s582	False
69.714	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.519	False	stim	go	s582	False
71.97	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.587	False	stim	stop_failure	s582	False
74.497	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s582	False
76.752	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.59	False	stim	go	s582	False
79.144	0.85	0.25	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s582	False
81.397	0.85	0.3	2.658	1.0	71.0	stop_signal	71.0	True	0.529	False	stim	go	s582	False
84.058	0.85	0.3	2.658	1.0	71.0	stop_signal	71.0	True	0.596	False	stim	go	s582	False
86.72	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.623	False	stim	go	s582	False
88.973	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.564	False	stim	go	s582	False
91.226	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.536	False	stim	go	s582	False
93.618	0.85	0.3	2.794	1.0	71.0	stop_signal	71.0	True	0.546	False	stim	stop_failure	s582	False
96.416	0.85	0.25	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s582	False
