onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.506	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.979	red	green	stim	incongruent	s061	False
5.508	1.5	2.0	congruent	1.0	82.0	stroop	82	0.654	green	green	stim	congruent	s061	False
7.51	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.81	green	blue	stim	incongruent	s061	False
9.783	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.808	blue	red	stim	incongruent	s061	False
11.784	1.5	2.136	congruent	1.0	82.0	stroop	82	0.627	green	green	stim	congruent	s061	False
13.922	1.5	2.0	congruent	1.0	82.0	stroop	82	0.816	green	green	stim	congruent	s061	False
15.924	1.5	2.136	congruent	1.0	71.0	stroop	71	0.731	blue	blue	stim	congruent	s061	False
18.064	1.5	2.0	congruent	1.0	89.0	stroop	89	0.497	red	red	stim	congruent	s061	False
20.065	1.5	2.0	congruent	1.0	71.0	stroop	71	0.684	blue	blue	stim	congruent	s061	False
22.066	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.785	red	blue	stim	incongruent	s061	False
24.068	1.5	2.272	incongruent	1.0	71.0	stroop	71	1.018	blue	red	stim	incongruent	s061	False
26.342	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.731	green	blue	stim	incongruent	s061	False
28.344	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.765	blue	green	stim	incongruent	s061	False
30.482	1.5	2.408	congruent	1.0	89.0	stroop	89	0.477	red	red	stim	congruent	s061	False
32.892	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.782	blue	green	stim	incongruent	s061	False
35.166	1.5	2.68	congruent	1.0	89.0	stroop	89	0.509	red	red	stim	congruent	s061	False
37.848	1.5	2.0	congruent	1.0	71.0	stroop	71	0.618	blue	blue	stim	congruent	s061	False
39.85	1.5	2.408	congruent	1.0	82.0	stroop	82	0.659	green	green	stim	congruent	s061	False
42.26	1.5	2.136	congruent	1.0	82.0	stroop	82	0.652	green	green	stim	congruent	s061	False
44.398	1.5	2.68	incongruent	1.0	89.0	stroop	89	1.043	red	blue	stim	incongruent	s061	False
47.08	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.947	green	red	stim	incongruent	s061	False
49.081	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.721	blue	green	stim	incongruent	s061	False
51.219	1.5	2.952	congruent	1.0	71.0	stroop	71	0.846	blue	blue	stim	congruent	s061	False
54.173	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.83	red	green	stim	incongruent	s061	False
56.174	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.83	blue	green	stim	incongruent	s061	False
58.447	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.984	blue	red	stim	incongruent	s061	False
60.449	1.5	2.0	congruent	1.0	71.0	stroop	71	0.833	blue	blue	stim	congruent	s061	False
62.451	1.5	2.0	congruent	1.0	89.0	stroop	89	0.574	red	red	stim	congruent	s061	False
64.452	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.521	green	red	stim	incongruent	s061	False
66.454	1.5	2.136	congruent	1.0	82.0	stroop	82	0.623	green	green	stim	congruent	s061	False
68.592	1.5	2.0	congruent	1.0	71.0	stroop	71	0.659	blue	blue	stim	congruent	s061	False
70.594	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.624	red	green	stim	incongruent	s061	False
72.596	1.5	2.136	congruent	1.0	82.0	stroop	82	0.834	green	green	stim	congruent	s061	False
