duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
0.1	238.704	0.519	239.223	0	PA_without_intermediate	test	ward_and_allport	82	11.0	0.519	to_board	poldrack-single-stim	s623	False
0.1	239.229	2.367	241.596	0	PA_without_intermediate	test	ward_and_allport	82	11.0	2.367	to_hand	poldrack-single-stim	s623	False
0.1	241.596	0.153	241.749	0	PA_without_intermediate	test	ward_and_allport	71	11.0	0.153	to_board	poldrack-single-stim	s623	False
0.1	241.754	0.574	242.328	0	PA_without_intermediate	test	ward_and_allport	89	11.0	0.574	to_hand	poldrack-single-stim	s623	False
0.1	242.329	0.964	243.293	0	PA_without_intermediate	test	ward_and_allport	82	11.0	0.964	to_board	poldrack-single-stim	s623	False
1.0	243.298	2.68	243.297	0	PA_without_intermediate	test	ward_and_allport	-1	11.0	n/a	feedback	poldrack-single-stim	s623	False
3.487	245.984	3.487	249.471	1	PA_without_intermediate	test	ward_and_allport	71	12.0	3.487	to_hand	poldrack-single-stim	s623	False
0.1	249.472	0.876	250.348	0	PA_without_intermediate	test	ward_and_allport	89	12.0	0.876	to_board	poldrack-single-stim	s623	False
0.1	250.355	0.581	250.936	0	PA_without_intermediate	test	ward_and_allport	71	12.0	0.581	to_hand	poldrack-single-stim	s623	False
0.1	250.937	0.54	251.477	0	PA_without_intermediate	test	ward_and_allport	89	12.0	0.54	to_board	poldrack-single-stim	s623	False
0.1	251.483	1.328	252.811	0	PA_without_intermediate	test	ward_and_allport	71	12.0	1.328	to_hand	poldrack-single-stim	s623	False
0.1	252.812	0.424	253.236	0	PA_without_intermediate	test	ward_and_allport	82	12.0	0.424	to_board	poldrack-single-stim	s623	False
1.0	253.243	3.088	253.242	0	PA_without_intermediate	test	ward_and_allport	-1	12.0	n/a	feedback	poldrack-single-stim	s623	False
4.239	256.336	4.239	260.575	1	PA_with_intermediate	test	ward_and_allport	71	13.0	4.239	to_hand	poldrack-single-stim	s623	False
0.1	260.576	2.638	263.214	0	PA_with_intermediate	test	ward_and_allport	89	13.0	2.638	to_board	poldrack-single-stim	s623	False
0.1	263.221	0.424	263.645	0	PA_with_intermediate	test	ward_and_allport	71	13.0	0.424	to_hand	poldrack-single-stim	s623	False
0.1	263.646	0.459	264.105	0	PA_with_intermediate	test	ward_and_allport	82	13.0	0.459	to_board	poldrack-single-stim	s623	False
0.1	264.11	0.958	265.068	0	PA_with_intermediate	test	ward_and_allport	89	13.0	0.958	to_hand	poldrack-single-stim	s623	False
0.1	265.069	0.963	266.032	0	PA_with_intermediate	test	ward_and_allport	82	13.0	0.963	to_board	poldrack-single-stim	s623	False
1.0	266.04	2.0	266.039	0	PA_with_intermediate	test	ward_and_allport	-1	13.0	n/a	feedback	poldrack-single-stim	s623	False
3.862	268.047	3.862	271.909	1	PA_without_intermediate	test	ward_and_allport	82	14.0	3.862	to_hand	poldrack-single-stim	s623	False
0.1	271.91	0.392	272.302	0	PA_without_intermediate	test	ward_and_allport	71	14.0	0.392	to_board	poldrack-single-stim	s623	False
0.1	272.308	0.647	272.955	0	PA_without_intermediate	test	ward_and_allport	82	14.0	0.647	to_hand	poldrack-single-stim	s623	False
0.1	272.957	3.81	276.767	0	PA_without_intermediate	test	ward_and_allport	71	14.0	3.81	to_board	poldrack-single-stim	s623	False
0.1	276.773	1.046	277.819	0	PA_without_intermediate	test	ward_and_allport	82	14.0	1.046	to_hand	poldrack-single-stim	s623	False
0.1	277.821	0.127	277.948	0	PA_without_intermediate	test	ward_and_allport	89	14.0	0.127	to_board	poldrack-single-stim	s623	False
1.0	277.954	2.0	277.953	0	PA_without_intermediate	test	ward_and_allport	-1	14.0	n/a	feedback	poldrack-single-stim	s623	False
3.86	284.96	3.86	288.82	1	PA_without_intermediate	test	ward_and_allport	82	15.0	3.86	to_hand	poldrack-single-stim	s623	False
0.1	288.822	0.785	289.607	0	PA_without_intermediate	test	ward_and_allport	89	15.0	0.785	to_board	poldrack-single-stim	s623	False
0.1	289.612	0.491	290.103	0	PA_without_intermediate	test	ward_and_allport	82	15.0	0.491	to_hand	poldrack-single-stim	s623	False
0.1	290.103	0.422	290.525	0	PA_without_intermediate	test	ward_and_allport	89	15.0	0.422	to_board	poldrack-single-stim	s623	False
0.1	290.531	1.344	291.875	0	PA_without_intermediate	test	ward_and_allport	82	15.0	1.344	to_hand	poldrack-single-stim	s623	False
0.1	291.876	0.231	292.107	0	PA_without_intermediate	test	ward_and_allport	71	15.0	0.231	to_board	poldrack-single-stim	s623	False
1.0	292.116	2.0	292.115	0	PA_without_intermediate	test	ward_and_allport	-1	15.0	n/a	feedback	poldrack-single-stim	s623	False
2.071	294.122	2.071	296.193	1	PA_with_intermediate	test	ward_and_allport	71	16.0	2.071	to_hand	poldrack-single-stim	s623	False
0.1	296.195	2.923	299.118	0	PA_with_intermediate	test	ward_and_allport	89	16.0	2.923	to_board	poldrack-single-stim	s623	False
0.1	299.127	0.359	299.486	0	PA_with_intermediate	test	ward_and_allport	71	16.0	0.359	to_hand	poldrack-single-stim	s623	False
0.1	299.487	0.645	300.132	0	PA_with_intermediate	test	ward_and_allport	82	16.0	0.645	to_board	poldrack-single-stim	s623	False
0.1	300.139	0.4	300.539	0	PA_with_intermediate	test	ward_and_allport	89	16.0	0.4	to_hand	poldrack-single-stim	s623	False
0.1	300.54	1.187	301.727	0	PA_with_intermediate	test	ward_and_allport	82	16.0	1.187	to_board	poldrack-single-stim	s623	False
1.0	301.734	2.544	301.733	0	PA_with_intermediate	test	ward_and_allport	-1	16.0	n/a	feedback	poldrack-single-stim	s623	False
2.323	304.287	2.323	306.61	1	PA_without_intermediate	test	ward_and_allport	82	17.0	2.323	to_hand	poldrack-single-stim	s623	False
0.1	306.611	3.939	310.55	0	PA_without_intermediate	test	ward_and_allport	71	17.0	3.939	to_board	poldrack-single-stim	s623	False
0.1	310.556	1.107	311.663	0	PA_without_intermediate	test	ward_and_allport	82	17.0	1.107	to_hand	poldrack-single-stim	s623	False
0.1	311.665	0.439	312.104	0	PA_without_intermediate	test	ward_and_allport	89	17.0	0.439	to_board	poldrack-single-stim	s623	False
0.1	312.111	0.537	312.648	0	PA_without_intermediate	test	ward_and_allport	82	17.0	0.537	to_hand	poldrack-single-stim	s623	False
0.1	312.649	0.5	313.149	0	PA_without_intermediate	test	ward_and_allport	71	17.0	0.5	to_board	poldrack-single-stim	s623	False
1.0	313.156	2.272	313.155	0	PA_without_intermediate	test	ward_and_allport	-1	17.0	n/a	feedback	poldrack-single-stim	s623	False
1.581	315.435	1.581	317.016	1	PA_with_intermediate	test	ward_and_allport	82	18.0	1.581	to_hand	poldrack-single-stim	s623	False
0.1	317.017	4.209	321.226	0	PA_with_intermediate	test	ward_and_allport	89	18.0	4.209	to_board	poldrack-single-stim	s623	False
0.1	321.232	1.877	323.109	0	PA_with_intermediate	test	ward_and_allport	89	18.0	1.877	to_hand	poldrack-single-stim	s623	False
0.1	323.11	0.306	323.416	0	PA_with_intermediate	test	ward_and_allport	71	18.0	0.306	to_board	poldrack-single-stim	s623	False
0.1	323.423	0.881	324.304	0	PA_with_intermediate	test	ward_and_allport	82	18.0	0.881	to_hand	poldrack-single-stim	s623	False
0.1	324.305	0.314	324.619	0	PA_with_intermediate	test	ward_and_allport	89	18.0	0.314	to_board	poldrack-single-stim	s623	False
0.1	324.624	1.828	326.452	0	PA_with_intermediate	test	ward_and_allport	71	18.0	1.828	to_hand	poldrack-single-stim	s623	False
0.1	326.453	0.715	327.168	0	PA_with_intermediate	test	ward_and_allport	82	18.0	0.715	to_board	poldrack-single-stim	s623	False
1.0	327.175	4.04	327.174	0	PA_with_intermediate	test	ward_and_allport	-1	18.0	n/a	feedback	poldrack-single-stim	s623	False
1.362	331.222	1.362	332.584	1	PA_with_intermediate	test	ward_and_allport	89	19.0	1.362	to_hand	poldrack-single-stim	s623	False
0.1	332.585	4.689	337.274	0	PA_with_intermediate	test	ward_and_allport	71	19.0	4.689	to_board	poldrack-single-stim	s623	False
0.1	337.281	0.71	337.991	0	PA_with_intermediate	test	ward_and_allport	89	19.0	0.71	to_hand	poldrack-single-stim	s623	False
0.1	337.992	0.444	338.436	0	PA_with_intermediate	test	ward_and_allport	82	19.0	0.444	to_board	poldrack-single-stim	s623	False
0.1	338.443	1.729	340.172	0	PA_with_intermediate	test	ward_and_allport	71	19.0	1.729	to_hand	poldrack-single-stim	s623	False
0.1	340.173	0.219	340.392	0	PA_with_intermediate	test	ward_and_allport	89	19.0	0.219	to_board	poldrack-single-stim	s623	False
1.0	340.399	2.272	340.398	0	PA_with_intermediate	test	ward_and_allport	-1	19.0	n/a	feedback	poldrack-single-stim	s623	False
