onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.416	1.0	6.32	0.9	3.224	True	71.0	High-Low	stay	twobytwo	71.0	1.004	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s648	1	False
8.545	1.0	10.389	0.9	2.408	True	89.0	Color	n/a	twobytwo	89.0	0.944	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
11.859	1.0	13.824	0.9	2.816	True	71.0	High-Low	n/a	twobytwo	71.0	1.065	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
15.58	1.0	17.285	0.9	2.408	True	71.0	Color	n/a	twobytwo	71.0	0.805	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
18.091	1.0	19.374	0.1	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	1.183	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
21.132	1.0	22.788	0.9	2.136	True	71.0	High-Low	stay	twobytwo	71.0	0.756	blue	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s648	0	False
24.172	1.0	26.609	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	1.537	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s648	0	False
27.078	1.0	28.943	0.9	2.0	True	89.0	High-Low	switch	twobytwo	89.0	0.965	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s648	0	False
29.982	1.0	31.576	0.9	2.272	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.694	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
33.16	1.0	35.343	0.9	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	1.283	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
36.473	1.0	38.24	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.867	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
38.577	1.0	39.974	0.1	2.136	True	89.0	Color	switch	twobytwo	89.0	1.297	blue	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s648	0	False
41.618	1.0	43.932	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	1.414	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
43.723	1.0	44.861	0.1	2.408	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.038	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
47.037	1.0	48.91	0.9	2.272	True	89.0	Color	switch	twobytwo	89.0	0.973	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s648	0	False
49.414	1.0	51.055	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	1.541	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
51.519	1.0	53.145	0.1	2.272	True	71.0	High-Low	switch	twobytwo	71.0	1.526	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s648	0	False
54.695	1.0	56.187	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.592	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
56.799	1.0	58.48	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	1.581	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
58.904	1.0	59.91	0.1	2.272	True	89.0	Magnitude	stay	twobytwo	89.0	0.906	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s648	0	False
62.08	1.0	63.534	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.554	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
64.321	1.0	66.191	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	1.77	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
67.228	1.0	69.165	0.9	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	1.037	blue	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s648	0	False
69.333	1.0	70.575	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.142	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
72.238	1.0	73.801	0.9	2.0	True	71.0	Color	switch	twobytwo	71.0	0.663	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s648	0	False
74.343	1.0	76.06	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	1.617	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s648	0	False
77.248	1.0	79.47	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	1.322	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
79.489	1.0	81.068	0.1	2.0	True	71.0	High-Low	stay	twobytwo	71.0	1.479	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s648	0	False
82.394	1.0	84.062	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.768	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
84.499	1.0	85.362	0.1	2.136	True	71.0	Color	switch	twobytwo	71.0	0.763	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s648	0	False
86.74	1.0	88.215	0.1	2.0	False	89.0	Orange-Blue	switch	twobytwo	71.0	1.375	blue	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s648	0	False
88.846	1.0	88.845	0.1	2.136	False	71.0	High-Low	n/a	twobytwo	-1.0	n/a	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
91.887	1.0	93.61	0.9	2.68	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.823	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
95.472	1.0	97.295	0.9	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.923	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s648	0	False
97.849	1.0	99.487	0.1	2.136	True	89.0	Orange-Blue	stay	twobytwo	89.0	1.538	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s648	0	False
100.89	1.0	102.384	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.594	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
103.795	1.0	105.722	0.9	2.136	True	89.0	Color	n/a	twobytwo	89.0	1.027	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
106.036	1.0	107.253	0.1	2.68	True	89.0	Magnitude	n/a	twobytwo	89.0	1.117	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s648	0	False
108.822	1.0	110.201	0.1	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.279	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s648	0	False
111.198	1.0	112.647	0.1	2.0	True	71.0	Color	switch	twobytwo	71.0	1.349	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s648	0	False
