onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.418	1.0	5.798	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.48	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s584	1	False
6.663	1.0	7.546	0.1	2.68	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.783	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s584	0	False
9.455	1.0	10.107	0.1	2.544	True	89.0	Color	switch	twobytwo	89.0	0.552	blue	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s584	0	False
12.906	1.0	14.259	0.9	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.453	blue	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s584	0	False
16.085	1.0	17.497	0.9	2.272	True	71.0	Color	switch	twobytwo	71.0	0.512	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s584	0	False
18.466	1.0	19.267	0.1	2.408	True	71.0	Magnitude	n/a	twobytwo	71.0	0.701	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s584	0	False
20.978	1.0	21.8	0.1	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.722	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s584	0	False
24.023	1.0	25.353	0.9	2.272	True	71.0	Color	n/a	twobytwo	71.0	0.43	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s584	0	False
26.399	1.0	27.243	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.744	orange	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s584	0	False
29.309	1.0	30.852	0.9	2.136	True	89.0	Color	switch	twobytwo	89.0	0.643	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s584	0	False
31.552	1.0	32.443	0.1	2.272	True	71.0	Color	stay	twobytwo	71.0	0.791	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s584	0	False
34.731	1.0	36.036	0.9	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.405	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s584	0	False
36.84	1.0	37.983	0.1	2.68	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.043	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s584	0	False
40.432	1.0	41.812	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.48	blue	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s584	0	False
