onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.507	1.5	2.0	incongruent	0.0	71.0	stroop	-1	n/a	blue	green	stim	incongruent	s445	False
5.51	1.5	2.0	congruent	0.0	89.0	stroop	-1	n/a	red	red	stim	congruent	s445	False
7.513	1.5	2.272	incongruent	0.0	89.0	stroop	-1	n/a	red	green	stim	incongruent	s445	False
9.789	1.5	2.0	incongruent	0.0	71.0	stroop	-1	n/a	blue	green	stim	incongruent	s445	False
11.792	1.5	2.136	congruent	0.0	89.0	stroop	-1	n/a	red	red	stim	congruent	s445	False
13.93	1.5	2.0	congruent	0.0	82.0	stroop	-1	n/a	green	green	stim	congruent	s445	False
15.933	1.5	2.136	congruent	0.0	89.0	stroop	-1	n/a	red	red	stim	congruent	s445	False
18.072	1.5	2.0	congruent	0.0	89.0	stroop	-1	n/a	red	red	stim	congruent	s445	False
20.075	1.5	2.0	congruent	0.0	82.0	stroop	-1	n/a	green	green	stim	congruent	s445	False
22.077	1.5	2.0	incongruent	0.0	71.0	stroop	-1	n/a	blue	red	stim	incongruent	s445	False
24.079	1.5	2.272	incongruent	0.0	82.0	stroop	-1	n/a	green	red	stim	incongruent	s445	False
26.355	1.5	2.0	incongruent	0.0	89.0	stroop	-1	n/a	red	blue	stim	incongruent	s445	False
28.357	1.5	2.136	incongruent	0.0	82.0	stroop	-1	n/a	green	red	stim	incongruent	s445	False
30.496	1.5	2.408	congruent	0.0	71.0	stroop	-1	n/a	blue	blue	stim	congruent	s445	False
32.906	1.5	2.272	incongruent	0.0	89.0	stroop	-1	n/a	red	green	stim	incongruent	s445	False
35.181	1.5	2.68	congruent	0.0	82.0	stroop	-1	n/a	green	green	stim	congruent	s445	False
37.864	1.5	2.0	congruent	0.0	71.0	stroop	-1	n/a	blue	blue	stim	congruent	s445	False
39.867	1.5	2.408	congruent	0.0	89.0	stroop	-1	n/a	red	red	stim	congruent	s445	False
42.278	1.5	2.136	congruent	0.0	82.0	stroop	-1	n/a	green	green	stim	congruent	s445	False
44.417	1.5	2.68	incongruent	0.0	82.0	stroop	-1	n/a	green	red	stim	incongruent	s445	False
47.1	1.5	2.0	incongruent	0.0	89.0	stroop	-1	n/a	red	green	stim	incongruent	s445	False
49.103	1.5	2.136	incongruent	0.0	82.0	stroop	71	0.913	green	blue	stim	incongruent	s445	False
