onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.608	1.0	4.86	0.1	2.136	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.152	blue	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s635	1	False
6.647	1.0	8.052	0.9	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.505	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s635	0	False
9.022	1.0	10.036	0.1	2.136	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.914	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s635	0	False
12.062	1.0	13.576	0.9	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.614	blue	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s635	0	False
15.236	1.0	16.639	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.503	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s635	0	False
18.139	1.0	19.558	0.9	2.816	True	71.0	Magnitude	stay	twobytwo	71.0	0.519	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
21.058	1.0	22.039	0.1	2.408	True	71.0	High-Low	switch	twobytwo	71.0	0.881	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s635	0	False
24.369	1.0	25.711	0.9	2.0	True	71.0	High-Low	stay	twobytwo	71.0	0.442	blue	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
27.271	1.0	28.726	0.9	2.544	True	71.0	High-Low	stay	twobytwo	71.0	0.555	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
30.718	1.0	32.043	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.425	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s635	0	False
32.957	1.0	33.976	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.919	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s635	0	False
35.06	1.0	36.111	0.1	2.0	True	71.0	High-Low	stay	twobytwo	71.0	0.951	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
37.963	1.0	39.99	0.9	2.136	True	89.0	Magnitude	switch	twobytwo	89.0	1.127	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s635	0	False
41.002	1.0	42.599	0.9	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.697	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
43.241	1.0	44.188	0.1	2.272	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.847	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s635	0	False
45.615	1.0	47.235	0.1	3.224	True	89.0	Color	switch	twobytwo	89.0	1.52	blue	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s635	0	False
48.942	1.0	49.745	0.1	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.703	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s635	0	False
51.844	1.0	53.46	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.716	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s635	0	False
54.746	1.0	56.53	0.9	2.272	False	89.0	Color	n/a	twobytwo	71.0	0.884	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s635	0	False
57.922	1.0	60.036	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	1.214	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s635	0	False
60.96	1.0	62.509	0.9	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.649	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s635	0	False
63.063	1.0	64.212	0.1	2.0	True	89.0	High-Low	stay	twobytwo	89.0	1.049	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
65.965	1.0	67.609	0.9	2.0	True	89.0	High-Low	stay	twobytwo	89.0	0.744	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
68.068	1.0	69.035	0.1	2.68	True	89.0	High-Low	stay	twobytwo	89.0	0.867	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s635	0	False
71.65	1.0	73.307	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.757	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s635	0	False
74.552	1.0	76.095	0.9	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.643	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s635	0	False
77.727	1.0	79.282	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.655	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s635	0	False
80.629	1.0	82.197	0.9	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.668	blue	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s635	0	False
83.004	1.0	84.017	0.1	2.952	True	71.0	Color	switch	twobytwo	71.0	0.913	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s635	0	False
86.858	1.0	88.507	0.9	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.749	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s635	0	False
88.961	1.0	90.193	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	1.132	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s635	0	False
91.863	1.0	93.429	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.666	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s635	0	False
94.766	1.0	94.765	0.9	2.0	False	89.0	Orange-Blue	stay	twobytwo	-1.0	n/a	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s635	0	False
