onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.005	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	0.946	20.0	n/a	larger_later	s635	False
7.643	4.0	4.568	larger_later	discount_fixed	89	61.0	141.0	0.743	20.0	n/a	larger_later	s635	False
12.212	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	1.105	20.0	n/a	larger_later	s635	False
16.781	4.0	4.908	larger_later	discount_fixed	89	66.0	145.0	0.954	20.0	n/a	larger_later	s635	False
21.69	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	1.078	20.0	n/a	larger_later	s635	False
26.531	4.0	5.248	larger_later	discount_fixed	89	32.0	57.0	0.615	20.0	n/a	larger_later	s635	False
31.78	4.0	4.772	larger_later	discount_fixed	89	27.0	91.0	1.511	20.0	n/a	larger_later	s635	False
36.553	4.0	5.996	larger_later	discount_fixed	89	43.0	120.0	0.724	20.0	n/a	larger_later	s635	False
42.55	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	1.565	20.0	n/a	larger_later	s635	False
48.139	4.0	4.568	smaller_sooner	discount_fixed	71	34.0	176.0	2.199	20.0	n/a	smaller_sooner	s635	False
52.708	4.0	5.112	larger_later	discount_fixed	89	24.0	38.0	1.123	20.0	n/a	larger_later	s635	False
57.822	4.0	5.656	larger_later	discount_fixed	89	82.0	74.0	1.147	20.0	n/a	larger_later	s635	False
63.479	4.0	4.568	larger_later	discount_fixed	89	58.0	53.0	1.233	20.0	n/a	larger_later	s635	False
68.048	4.0	4.772	larger_later	discount_fixed	89	54.0	23.0	0.973	20.0	n/a	larger_later	s635	False
72.821	4.0	5.044	larger_later	discount_fixed	89	41.0	55.0	0.922	20.0	n/a	larger_later	s635	False
77.866	4.0	4.84	smaller_sooner	discount_fixed	71	77.0	142.0	2.167	20.0	n/a	smaller_sooner	s635	False
82.707	4.0	5.18	larger_later	discount_fixed	89	25.0	108.0	1.085	20.0	n/a	larger_later	s635	False
87.889	4.0	5.044	larger_later	discount_fixed	89	33.0	163.0	1.599	20.0	n/a	larger_later	s635	False
92.934	4.0	4.976	larger_later	discount_fixed	89	29.0	75.0	1.023	20.0	n/a	larger_later	s635	False
97.911	4.0	4.976	larger_later	discount_fixed	89	45.0	157.0	2.044	20.0	n/a	larger_later	s635	False
102.888	4.0	5.316	larger_later	discount_fixed	89	31.0	74.0	1.016	20.0	n/a	larger_later	s635	False
108.206	4.0	4.5	larger_later	discount_fixed	89	80.0	39.0	1.101	20.0	n/a	larger_later	s635	False
112.707	4.0	5.044	larger_later	discount_fixed	89	22.0	21.0	1.257	20.0	n/a	larger_later	s635	False
117.752	4.0	4.704	larger_later	discount_fixed	89	52.0	139.0	1.755	20.0	n/a	larger_later	s635	False
122.457	4.0	4.84	larger_later	discount_fixed	89	54.0	126.0	1.784	20.0	n/a	larger_later	s635	False
127.298	4.0	6.744	smaller_sooner	discount_fixed	71	23.0	176.0	2.093	20.0	n/a	smaller_sooner	s635	False
134.043	4.0	4.5	larger_later	discount_fixed	89	24.0	87.0	0.945	20.0	n/a	larger_later	s635	False
138.544	4.0	4.568	larger_later	discount_fixed	89	36.0	140.0	1.287	20.0	n/a	larger_later	s635	False
143.113	4.0	4.704	larger_later	discount_fixed	89	35.0	171.0	1.187	20.0	n/a	larger_later	s635	False
