onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
37.94	6.251	44.191	6.291235406646798	draw_card	6.251	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	12.167461384272372	6.251	n/a	stim	poldrack-single-stim	s631	False	1
44.193	0.634	44.827	2.5769496923610866	draw_card	0.634	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	14.111581001872324	0.634	n/a	stim	poldrack-single-stim	s631	False	1
44.828	0.49	45.318	-2.375431260019866	draw_card	0.49	columbia_card_task_fmri	29.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	8.0	3.0	2.0	16.15045165707766	0.49	3.0	stim	poldrack-single-stim	s631	False	0
46.07	1.5	45.319	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
47.707	1.545	49.252	2.0690131844245787	draw_card	1.545	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	1.2631930936140918	1.545	n/a	stim	poldrack-single-stim	s631	False	1
49.253	2.023	51.276	-0.2087645933532016	draw_card	2.023	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	2.6732831796615457	2.023	n/a	stim	poldrack-single-stim	s631	False	1
51.277	1.401	52.678	-3.1373360219246287	draw_card	1.401	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	4.20377643467593	1.401	n/a	stim	poldrack-single-stim	s631	False	1
52.679	0.628	53.307	-7.042097926686532	draw_card	0.628	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	9.0	4.0	2.0	5.8090627870425	0.628	n/a	stim	poldrack-single-stim	s631	False	1
53.309	2.913	56.222	-12.508764593353202	draw_card	2.913	columbia_card_task_fmri	17.0	0.6	89.0	-65.0	0.4	9.0	5.0	2.0	7.320262163931972	2.913	n/a	stim	poldrack-single-stim	s631	False	1
56.223	2.361	58.584	-20.7087645933532	end_round	2.361	columbia_card_task_fmri	17.0	0.5	71.0	-65.0	0.5	9.0	6.0	2.0	8.145919741735888	2.361	5.0	stim	poldrack-single-stim	s631	False	1
59.336	1.5	58.585	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
61.11	2.876	63.986	6.391235406646798	draw_card	2.876	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-0.1207554265224146	2.876	1.0	stim	poldrack-single-stim	s631	False	0
64.737	1.5	63.986	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
66.579	5.446	72.025	2.2912354066467984	draw_card	5.446	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.817160154523755	5.446	n/a	stim	poldrack-single-stim	s631	False	1
72.027	0.298	72.325	0.5134576288690216	draw_card	0.298	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	0.4356572813550627	0.298	n/a	stim	poldrack-single-stim	s631	False	1
72.327	0.235	72.562	-1.7087645933532016	draw_card	0.235	columbia_card_task_fmri	15.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	1.8110461759321268	0.235	3.0	stim	poldrack-single-stim	s631	False	0
73.314	1.5	72.563	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
74.951	3.426	78.377	3.8912354066468	draw_card	3.426	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.0212566043278741	3.426	1.0	stim	poldrack-single-stim	s631	False	0
79.129	1.5	78.378	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
80.97	4.359	85.329	2.457902073313466	draw_card	4.359	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	-1.879091673035184	4.359	n/a	stim	poldrack-single-stim	s631	False	1
85.331	0.384	85.715	1.2003263157377049	draw_card	0.384	columbia_card_task_fmri	13.0	0.8181818181818181	89.0	-70.0	0.1818181818181818	12.0	2.0	2.0	-0.8045740658972136	0.384	n/a	stim	poldrack-single-stim	s631	False	1
85.717	0.582	86.299	-0.3087645933532013	draw_card	0.582	columbia_card_task_fmri	13.0	0.8	89.0	-70.0	0.2	12.0	3.0	2.0	0.3767686533423457	0.582	n/a	stim	poldrack-single-stim	s631	False	1
86.301	0.572	86.873	-2.1532090377976463	draw_card	0.572	columbia_card_task_fmri	13.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	12.0	4.0	2.0	1.6770317795817604	0.572	n/a	stim	poldrack-single-stim	s631	False	1
86.875	0.833	87.708	-4.458764593353202	draw_card	0.833	columbia_card_task_fmri	13.0	0.75	89.0	-70.0	0.25	12.0	5.0	2.0	3.10446971224188	0.833	n/a	stim	poldrack-single-stim	s631	False	1
87.709	0.457	88.166	-7.423050307638915	draw_card	0.457	columbia_card_task_fmri	13.0	0.7142857142857143	89.0	-70.0	0.2857142857142857	12.0	6.0	2.0	4.653779077423188	0.457	n/a	stim	poldrack-single-stim	s631	False	1
88.169	0.572	88.741	-11.375431260019866	draw_card	0.572	columbia_card_task_fmri	13.0	0.6666666666666667	89.0	-70.0	0.3333333333333333	12.0	7.0	2.0	6.278788206585062	0.572	n/a	stim	poldrack-single-stim	s631	False	1
88.743	0.135	88.878	-16.9087645933532	draw_card	0.135	columbia_card_task_fmri	13.0	0.6	89.0	-70.0	0.4	12.0	8.0	2.0	7.808543757558084	0.135	n/a	stim	poldrack-single-stim	s631	False	1
88.88	2.21	91.09	-25.2087645933532	draw_card	2.21	columbia_card_task_fmri	13.0	0.5	89.0	-70.0	0.5	12.0	9.0	2.0	8.64433573055512	2.21	9.0	stim	poldrack-single-stim	s631	False	0
91.842	1.5	91.091	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
93.412	0.692	94.104	2.457902073313466	draw_card	0.692	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	12.0	1.0	2.0	2.571090610338309	0.692	n/a	stim	poldrack-single-stim	s631	False	1
94.106	1.821	95.927	1.0185081339195232	draw_card	1.821	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.1818181818181818	12.0	2.0	2.0	3.802538045112918	1.821	n/a	stim	poldrack-single-stim	s631	False	1
95.93	0.955	96.885	-0.7087645933532016	draw_card	0.955	columbia_card_task_fmri	15.0	0.8	89.0	-80.0	0.2	12.0	3.0	2.0	5.156294546954918	0.955	3.0	stim	poldrack-single-stim	s631	False	0
97.637	1.5	96.886	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
99.139	1.555	100.694	1.4912354066467994	draw_card	1.555	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-1.2150347653796167	1.555	n/a	stim	poldrack-single-stim	s631	False	1
100.696	0.671	101.367	0.3626639780753713	draw_card	0.671	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-65.0	0.2142857142857142	15.0	2.0	3.0	-0.4035676889615729	0.671	n/a	stim	poldrack-single-stim	s631	False	1
101.369	0.541	101.91	-0.9395338241224334	draw_card	0.541	columbia_card_task_fmri	14.0	0.7692307692307692	89.0	-65.0	0.2307692307692307	15.0	3.0	3.0	0.4610351452873615	0.541	n/a	stim	poldrack-single-stim	s631	False	1
101.913	0.679	102.592	-2.4587645933532016	draw_card	0.679	columbia_card_task_fmri	14.0	0.75	89.0	-65.0	0.25	15.0	4.0	3.0	1.3799991185442408	0.679	n/a	stim	poldrack-single-stim	s631	False	1
102.594	0.612	103.206	-4.254219138807747	draw_card	0.612	columbia_card_task_fmri	14.0	0.7272727272727273	89.0	-65.0	0.2727272727272727	15.0	5.0	3.0	2.3512148608091508	0.612	n/a	stim	poldrack-single-stim	s631	False	1
103.207	0.731	103.938	-6.408764593353203	draw_card	0.731	columbia_card_task_fmri	14.0	0.7	89.0	-65.0	0.3	15.0	6.0	3.0	3.365678372604833	0.731	n/a	stim	poldrack-single-stim	s631	False	1
103.94	4.184	108.124	-9.042097926686532	draw_card	4.184	columbia_card_task_fmri	14.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	15.0	7.0	3.0	4.400140139909837	4.184	n/a	stim	poldrack-single-stim	s631	False	1
108.127	5.608	113.735	-12.333764593353202	draw_card	5.608	columbia_card_task_fmri	14.0	0.625	89.0	-65.0	0.375	15.0	8.0	3.0	5.401094494478798	5.608	n/a	stim	poldrack-single-stim	s631	False	1
113.737	6.371	120.108	-16.565907450496056	end_round	6.371	columbia_card_task_fmri	14.0	0.5714285714285714	71.0	-65.0	0.4285714285714285	15.0	9.0	3.0	6.247185765287739	6.371	8.0	stim	poldrack-single-stim	s631	False	1
120.86	1.5	120.109	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
122.567	3.277	125.844	1.4162354066467984	draw_card	3.277	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-21.37491318820317	3.277	n/a	stim	poldrack-single-stim	s631	False	1
125.846	0.326	126.172	1.224568739980132	draw_card	0.326	columbia_card_task_fmri	1.0	0.9333333333333332	89.0	-45.0	0.0666666666666666	16.0	2.0	1.0	-21.0488644678459	0.326	n/a	stim	poldrack-single-stim	s631	False	1
126.174	0.396	126.57	1.0055211209325128	draw_card	0.396	columbia_card_task_fmri	1.0	0.9285714285714286	89.0	-45.0	0.0714285714285714	16.0	3.0	1.0	-20.69047464142461	0.396	n/a	stim	poldrack-single-stim	s631	False	1
126.573	0.346	126.919	0.75277386818526	draw_card	0.346	columbia_card_task_fmri	1.0	0.9230769230769232	89.0	-45.0	0.0769230769230769	16.0	4.0	1.0	-20.29420931700399	0.346	n/a	stim	poldrack-single-stim	s631	False	1
126.921	0.338	127.259	0.4579020733134649	draw_card	0.338	columbia_card_task_fmri	1.0	0.9166666666666666	89.0	-45.0	0.0833333333333333	16.0	5.0	1.0	-19.85314247754177	0.338	n/a	stim	poldrack-single-stim	s631	False	1
127.261	0.339	127.6	0.1094172248286167	draw_card	0.339	columbia_card_task_fmri	1.0	0.9090909090909092	89.0	-45.0	0.0909090909090909	16.0	6.0	1.0	-19.358486579151297	0.339	n/a	stim	poldrack-single-stim	s631	False	1
127.603	0.344	127.947	-0.3087645933532017	draw_card	0.344	columbia_card_task_fmri	1.0	0.9	89.0	-45.0	0.1	16.0	7.0	1.0	-18.79892404236625	0.344	7.0	stim	poldrack-single-stim	s631	False	0
128.7	1.5	127.949	n/a	-1.0	3.27	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
131.222	2.026	133.248	2.3537354066467984	draw_card	2.026	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	0.3534349756638519	2.026	n/a	stim	poldrack-single-stim	s631	False	1
133.25	0.391	133.641	1.2912354066467984	draw_card	0.391	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	1.1729575715218274	0.391	n/a	stim	poldrack-single-stim	s631	False	1
133.644	0.375	134.019	0.076949692361083	draw_card	0.375	columbia_card_task_fmri	15.0	0.7857142857142857	89.0	-70.0	0.2142857142857142	16.0	3.0	3.0	2.046677874327869	0.375	n/a	stim	poldrack-single-stim	s631	False	1
134.022	0.382	134.404	-1.3241492087378184	draw_card	0.382	columbia_card_task_fmri	15.0	0.7692307692307692	89.0	-70.0	0.2307692307692307	16.0	4.0	3.0	2.977577057277884	0.382	n/a	stim	poldrack-single-stim	s631	False	1
134.407	0.82	135.227	-2.9587645933532016	draw_card	0.82	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	16.0	5.0	3.0	3.966970900649258	0.82	5.0	stim	poldrack-single-stim	s631	False	0
135.98	1.5	135.229	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
137.482	3.368	140.85	9.291235406646798	draw_card	3.368	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	3.822077228463499	3.368	1.0	stim	poldrack-single-stim	s631	False	0
141.603	1.5	140.852	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
143.106	5.283	148.389	8.691235406646799	draw_card	5.283	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	15.0	1.0	2.0	-3.2290830719511163	5.283	1.0	stim	poldrack-single-stim	s631	False	0
149.141	1.5	148.39	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
150.712	3.733	154.445	3.9162354066467984	draw_card	3.733	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-8.077303232703542	3.733	n/a	stim	poldrack-single-stim	s631	False	1
154.448	0.355	154.803	3.4912354066467985	draw_card	0.355	columbia_card_task_fmri	7.0	0.9333333333333332	89.0	-95.0	0.0666666666666666	16.0	2.0	1.0	-7.330711136350121	0.355	n/a	stim	poldrack-single-stim	s631	False	1
154.805	0.308	155.113	3.005521120932513	draw_card	0.308	columbia_card_task_fmri	7.0	0.9285714285714286	89.0	-95.0	0.0714285714285714	16.0	3.0	1.0	-6.511576063505906	0.308	n/a	stim	poldrack-single-stim	s631	False	1
155.115	0.406	155.521	2.445081560492952	draw_card	0.406	columbia_card_task_fmri	7.0	0.9230769230769232	89.0	-95.0	0.0769230769230769	16.0	4.0	1.0	-5.607550128623764	0.406	n/a	stim	poldrack-single-stim	s631	False	1
155.524	0.4	155.924	1.7912354066467984	draw_card	0.4	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-95.0	0.0833333333333333	16.0	5.0	1.0	-4.603187974058727	0.4	5.0	stim	poldrack-single-stim	s631	False	0
156.676	1.5	155.925	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
158.655	1.999	160.654	5.478735406646798	draw_card	1.999	columbia_card_task_fmri	9.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-6.39678697552991	1.999	n/a	stim	poldrack-single-stim	s631	False	1
160.657	0.875	161.532	5.024568739980132	draw_card	0.875	columbia_card_task_fmri	9.0	0.9333333333333332	89.0	-100.0	0.0666666666666666	16.0	2.0	1.0	-5.598116218192335	0.875	n/a	stim	poldrack-single-stim	s631	False	1
161.534	1.004	162.538	4.505521120932514	draw_card	1.004	columbia_card_task_fmri	9.0	0.9285714285714286	89.0	-100.0	0.0714285714285714	16.0	3.0	1.0	-4.721896949914946	1.004	n/a	stim	poldrack-single-stim	s631	False	1
162.542	0.958	163.5	3.9066200220314142	draw_card	0.958	columbia_card_task_fmri	9.0	0.9230769230769232	89.0	-100.0	0.0769230769230769	16.0	4.0	1.0	-3.7549313621328864	0.958	n/a	stim	poldrack-single-stim	s631	False	1
163.502	1.723	165.225	3.207902073313466	draw_card	1.723	columbia_card_task_fmri	9.0	0.9166666666666666	89.0	-100.0	0.0833333333333333	16.0	5.0	1.0	-2.6807112124494985	1.723	n/a	stim	poldrack-single-stim	s631	False	1
165.227	1.632	166.859	2.3821444975558883	draw_card	1.632	columbia_card_task_fmri	9.0	0.9090909090909092	89.0	-100.0	0.0909090909090909	16.0	6.0	1.0	-1.4783018644489443	1.632	n/a	stim	poldrack-single-stim	s631	False	1
166.861	0.655	167.516	1.391235406646798	draw_card	0.655	columbia_card_task_fmri	9.0	0.9	89.0	-100.0	0.1	16.0	7.0	1.0	-0.1207554265224146	0.655	n/a	stim	poldrack-single-stim	s631	False	1
167.518	0.874	168.392	0.1801242955356876	draw_card	0.874	columbia_card_task_fmri	9.0	0.8888888888888888	89.0	-100.0	0.1111111111111111	16.0	8.0	1.0	1.42717330838574	0.874	n/a	stim	poldrack-single-stim	s631	False	1
168.395	0.655	169.05	-1.3337645933532016	draw_card	0.655	columbia_card_task_fmri	9.0	0.875	89.0	-100.0	0.125	16.0	9.0	1.0	3.2123271138987235	0.655	n/a	stim	poldrack-single-stim	s631	False	1
169.052	0.068	169.12	-3.280193164781771	draw_card	0.068	columbia_card_task_fmri	9.0	0.8571428571428572	89.0	-100.0	0.1428571428571428	16.0	10.0	1.0	5.297821240216756	0.068	n/a	stim	poldrack-single-stim	s631	False	1
169.123	2.733	171.856	-5.875431260019866	draw_card	2.733	columbia_card_task_fmri	9.0	0.8333333333333334	89.0	-100.0	0.1666666666666666	16.0	11.0	1.0	7.769044924376516	2.733	n/a	stim	poldrack-single-stim	s631	False	1
171.859	4.517	176.376	-9.508764593353202	end_round	4.517	columbia_card_task_fmri	9.0	0.8	71.0	-100.0	0.2	16.0	12.0	1.0	10.73807786261213	4.517	11.0	stim	poldrack-single-stim	s631	False	1
177.128	1.5	176.377	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
178.768	6.778	185.546	6.416235406646798	draw_card	6.778	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	-1.3957547405080888	6.778	n/a	stim	poldrack-single-stim	s631	False	1
185.548	0.334	185.882	5.624568739980132	draw_card	0.334	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-80.0	0.1333333333333333	16.0	2.0	2.0	-0.5248976726897254	0.334	n/a	stim	poldrack-single-stim	s631	False	1
185.885	0.349	186.234	4.719806835218229	draw_card	0.349	columbia_card_task_fmri	15.0	0.8571428571428572	89.0	-80.0	0.1428571428571428	16.0	3.0	2.0	0.4196338921012028	0.349	n/a	stim	poldrack-single-stim	s631	False	1
186.239	0.6	186.839	3.6758507912621816	draw_card	0.6	columbia_card_task_fmri	15.0	0.8461538461538461	89.0	-80.0	0.1538461538461538	16.0	4.0	2.0	1.4477983773613232	0.6	n/a	stim	poldrack-single-stim	s631	False	1
186.842	1.521	188.363	2.457902073313466	draw_card	1.521	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	16.0	5.0	2.0	2.571090610338309	1.521	n/a	stim	poldrack-single-stim	s631	False	1
188.366	5.382	193.748	1.0185081339195232	draw_card	5.382	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.1818181818181818	16.0	6.0	2.0	3.802538045112918	5.382	n/a	stim	poldrack-single-stim	s631	False	1
193.751	2.642	196.393	-0.7087645933532016	draw_card	2.642	columbia_card_task_fmri	15.0	0.8	89.0	-80.0	0.2	16.0	7.0	2.0	5.156294546954918	2.642	n/a	stim	poldrack-single-stim	s631	False	1
196.395	3.644	200.039	-2.819875704464314	draw_card	3.644	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-80.0	0.2222222222222222	16.0	8.0	2.0	6.646199918429673	3.644	n/a	stim	poldrack-single-stim	s631	False	1
200.043	5.371	205.414	-5.458764593353202	draw_card	5.371	columbia_card_task_fmri	15.0	0.75	89.0	-80.0	0.25	16.0	9.0	2.0	8.281691117793756	5.371	9.0	stim	poldrack-single-stim	s631	False	0
206.167	1.5	205.416	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
207.738	5.168	212.906	8.541235406646798	draw_card	5.168	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-4.354347337678181	5.168	n/a	stim	poldrack-single-stim	s631	False	1
212.909	0.177	213.086	7.824568739980132	draw_card	0.177	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	16.0	2.0	2.0	-3.566908024377668	0.177	n/a	stim	poldrack-single-stim	s631	False	1
213.089	0.151	213.24	7.005521120932514	draw_card	0.151	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	16.0	3.0	2.0	-2.712797482792336	0.151	n/a	stim	poldrack-single-stim	s631	False	1
213.243	0.141	213.384	6.060466175877567	draw_card	0.141	columbia_card_task_fmri	16.0	0.8461538461538461	89.0	-70.0	0.1538461538461538	16.0	4.0	2.0	-1.7830018176428697	0.141	n/a	stim	poldrack-single-stim	s631	False	1
213.388	0.305	213.693	4.957902073313466	draw_card	0.305	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	16.0	5.0	2.0	-0.7671160593869715	0.305	n/a	stim	poldrack-single-stim	s631	False	1
213.696	0.342	214.038	3.65487177028316	draw_card	0.342	columbia_card_task_fmri	16.0	0.8181818181818181	89.0	-70.0	0.1818181818181818	16.0	6.0	2.0	0.3466526888866141	0.342	n/a	stim	poldrack-single-stim	s631	False	1
214.042	0.31	214.352	2.091235406646799	draw_card	0.31	columbia_card_task_fmri	16.0	0.8	89.0	-70.0	0.2	16.0	7.0	2.0	1.5711180432552825	0.31	n/a	stim	poldrack-single-stim	s631	False	1
214.356	0.391	214.747	0.1801242955356876	draw_card	0.391	columbia_card_task_fmri	16.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	16.0	8.0	2.0	2.918811376873535	0.391	n/a	stim	poldrack-single-stim	s631	False	1
214.75	0.503	215.253	-2.2087645933532016	draw_card	0.503	columbia_card_task_fmri	16.0	0.75	89.0	-70.0	0.25	16.0	9.0	2.0	4.398282600513696	0.503	n/a	stim	poldrack-single-stim	s631	False	1
215.257	1.626	216.883	-5.280193164781773	draw_card	1.626	columbia_card_task_fmri	16.0	0.7142857142857143	89.0	-70.0	0.2857142857142857	16.0	10.0	2.0	6.0040300309260175	1.626	n/a	stim	poldrack-single-stim	s631	False	1
216.886	1.184	218.07	-9.375431260019866	draw_card	1.184	columbia_card_task_fmri	16.0	0.6666666666666667	89.0	-70.0	0.3333333333333333	16.0	11.0	2.0	7.68819757489468	1.184	n/a	stim	poldrack-single-stim	s631	False	1
218.072	5.677	223.749	-15.1087645933532	end_round	5.677	columbia_card_task_fmri	16.0	0.6	71.0	-70.0	0.4	16.0	12.0	2.0	9.273613020951608	5.677	11.0	stim	poldrack-single-stim	s631	False	1
224.504	1.5	223.753	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s631	False	0
