onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.017	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.445	False	stim	stop_failure	s572	False
5.27	0.85	0.35	2.658	1.0	71.0	stop_signal	71.0	True	0.527	False	stim	go	s572	False
7.932	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.48	False	stim	go	s572	False
10.596	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.764	False	stim	go	s572	False
12.85	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.413	False	stim	go	s572	False
15.105	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.571	False	stim	go	s572	False
17.498	0.85	0.35	2.794	1.0	89.0	stop_signal	89.0	True	0.514	False	stim	stop_failure	s572	False
20.295	0.85	0.3	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
22.687	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.473	False	stim	stop_failure	s572	False
24.94	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
27.194	0.85	0.35	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
29.447	0.85	0.4	2.658	1.0	89.0	stop_signal	89.0	True	0.46	False	stim	go	s572	False
32.11	0.85	0.4	2.658	1.0	71.0	stop_signal	71.0	True	0.756	False	stim	go	s572	False
34.773	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.69	False	stim	go	s572	False
37.026	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.624	False	stim	go	s572	False
39.552	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.693	False	stim	go	s572	False
41.805	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.547	False	stim	stop_failure	s572	False
44.33	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.649	False	stim	go	s572	False
46.859	0.85	0.35	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
49.384	0.85	0.4	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
51.776	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.673	False	stim	stop_failure	s572	False
54.304	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.642	False	stim	go	s572	False
56.83	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.712	False	stim	go	s572	False
59.222	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.693	False	stim	go	s572	False
61.478	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.541	False	stim	go	s572	False
64.006	0.85	0.4	2.794	1.0	89.0	stop_signal	89.0	True	0.705	False	stim	go	s572	False
66.806	0.85	0.4	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
69.332	0.85	0.45	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
71.723	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.537	False	stim	go	s572	False
73.98	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.609	False	stim	stop_failure	s572	False
76.236	0.85	0.45	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
78.492	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.599	False	stim	stop_failure	s572	False
80.748	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.951	False	stim	go	s572	False
83.276	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.692	False	stim	go	s572	False
85.532	0.85	0.45	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
87.788	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.762	False	stim	go	s572	False
90.044	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.522	False	stim	go	s572	False
92.296	0.85	0.5	2.386	1.0	89.0	stop_signal	89.0	True	0.791	False	stim	go	s572	False
94.684	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.806	False	stim	go	s572	False
96.94	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.608	False	stim	stop_failure	s572	False
99.191	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.563	False	stim	go	s572	False
111.96	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.443	False	stim	stop_failure	s572	False
114.216	0.85	0.4	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
116.744	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.597	False	stim	go	s572	False
119.133	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.629	False	stim	go	s572	False
121.661	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.587	False	stim	stop_failure	s572	False
123.915	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.755	False	stim	go	s572	False
126.304	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.748	False	stim	go	s572	False
128.696	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.853	False	stim	go	s572	False
130.95	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.765	False	stim	go	s572	False
133.339	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.762	False	stim	go	s572	False
135.729	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.456	False	stim	stop_failure	s572	False
138.118	0.85	0.35	2.658	1.0	71.0	stop_signal	71.0	True	0.756	False	stim	go	s572	False
140.782	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.759	False	stim	go	s572	False
143.31	0.85	0.35	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
145.563	0.85	0.4	2.93	1.0	89.0	stop_signal	89.0	True	0.547	False	stim	stop_failure	s572	False
148.5	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.757	False	stim	go	s572	False
150.756	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.876	False	stim	go	s572	False
153.284	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
155.536	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.676	False	stim	go	s572	False
157.792	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.701	False	stim	go	s572	False
160.045	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.959	False	stim	go	s572	False
162.299	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.808	False	stim	go	s572	False
164.828	0.85	0.4	3.066	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
167.897	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.681	False	stim	stop_failure	s572	False
170.151	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.826	False	stim	go	s572	False
172.541	0.85	0.4	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s572	False
