onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.024	4.0	4.568	larger_later	discount_fixed	89	74.0	121.0	0.924	20.0	n/a	larger_later	s579	False
7.594	4.0	4.772	smaller_sooner	discount_fixed	71	45.0	107.0	1.875	20.0	n/a	smaller_sooner	s579	False
12.368	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	1.104	20.0	n/a	larger_later	s579	False
17.011	4.0	4.568	smaller_sooner	discount_fixed	71	39.0	161.0	1.096	20.0	n/a	smaller_sooner	s579	False
21.586	4.0	5.452	smaller_sooner	discount_fixed	71	62.0	180.0	1.532	20.0	n/a	smaller_sooner	s579	False
27.044	4.0	5.384	smaller_sooner	discount_fixed	71	24.0	139.0	1.152	20.0	n/a	smaller_sooner	s579	False
32.435	4.0	4.568	larger_later	discount_fixed	89	58.0	72.0	1.128	20.0	n/a	larger_later	s579	False
37.01	4.0	6.268	smaller_sooner	discount_fixed	71	56.0	93.0	1.411	20.0	n/a	smaller_sooner	s579	False
43.28	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	1.163	20.0	n/a	larger_later	s579	False
48.806	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	42.0	1.388	20.0	n/a	smaller_sooner	s579	False
53.381	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	1.273	20.0	n/a	larger_later	s579	False
58.019	4.0	4.636	smaller_sooner	discount_fixed	71	25.0	176.0	1.023	20.0	n/a	smaller_sooner	s579	False
62.661	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	1.391	20.0	n/a	larger_later	s579	False
67.78	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	44.0	1.491	20.0	n/a	smaller_sooner	s579	False
73.1	4.0	4.568	smaller_sooner	discount_fixed	71	24.0	89.0	1.333	20.0	n/a	smaller_sooner	s579	False
77.675	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	77.0	1.429	20.0	n/a	smaller_sooner	s579	False
82.247	4.0	4.568	smaller_sooner	discount_fixed	71	27.0	130.0	1.145	20.0	n/a	smaller_sooner	s579	False
86.822	4.0	4.84	smaller_sooner	discount_fixed	71	23.0	134.0	1.344	20.0	n/a	smaller_sooner	s579	False
91.664	4.0	4.5	larger_later	discount_fixed	89	55.0	107.0	2.878	20.0	n/a	larger_later	s579	False
96.171	4.0	5.656	smaller_sooner	discount_fixed	71	44.0	143.0	2.098	20.0	n/a	smaller_sooner	s579	False
101.834	4.0	4.908	smaller_sooner	discount_fixed	71	23.0	110.0	1.285	20.0	n/a	smaller_sooner	s579	False
106.748	4.0	4.636	larger_later	discount_fixed	89	65.0	156.0	2.322	20.0	n/a	larger_later	s579	False
111.391	4.0	4.5	smaller_sooner	discount_fixed	71	22.0	27.0	2.251	20.0	n/a	smaller_sooner	s579	False
115.896	4.0	4.5	larger_later	discount_fixed	89	50.0	59.0	2.526	20.0	n/a	larger_later	s579	False
120.402	4.0	5.112	larger_later	discount_fixed	89	85.0	129.0	3.148	20.0	n/a	larger_later	s579	False
125.521	4.0	6.132	larger_later	discount_fixed	89	66.0	58.0	2.4	20.0	n/a	larger_later	s579	False
131.658	4.0	4.84	smaller_sooner	discount_fixed	71	49.0	172.0	1.23	20.0	n/a	smaller_sooner	s579	False
136.505	4.0	4.568	larger_later	discount_fixed	89	73.0	44.0	1.189	20.0	n/a	larger_later	s579	False
141.08	4.0	4.704	larger_later	discount_fixed	89	58.0	73.0	3.515	20.0	n/a	larger_later	s579	False
145.787	4.0	5.86	larger_later	discount_fixed	89	71.0	76.0	1.962	20.0	n/a	larger_later	s579	False
151.653	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	1.69	20.0	n/a	larger_later	s579	False
