onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.007	4.0	5.316	larger_later	discount_fixed	89	31.0	76.0	1.27	20.0	n/a	larger_later	s512	False
8.326	4.0	4.568	larger_later	discount_fixed	89	43.0	19.0	1.089	20.0	n/a	larger_later	s512	False
12.896	4.0	4.636	larger_later	discount_fixed	89	60.0	124.0	1.368	20.0	n/a	larger_later	s512	False
17.533	4.0	4.908	smaller_sooner	discount_fixed	71	27.0	142.0	1.873	20.0	n/a	smaller_sooner	s512	False
22.444	4.0	4.5	smaller_sooner	discount_fixed	71	25.0	70.0	1.211	20.0	n/a	smaller_sooner	s512	False
26.945	4.0	4.976	larger_later	discount_fixed	89	44.0	92.0	1.065	20.0	n/a	larger_later	s512	False
31.923	4.0	4.908	larger_later	discount_fixed	89	41.0	27.0	0.846	20.0	n/a	larger_later	s512	False
36.834	4.0	4.568	larger_later	discount_fixed	89	64.0	89.0	1.05	20.0	n/a	larger_later	s512	False
41.403	4.0	4.5	larger_later	discount_fixed	89	78.0	108.0	1.338	20.0	n/a	larger_later	s512	False
45.905	4.0	6.2	larger_later	discount_fixed	89	80.0	145.0	1.337	20.0	n/a	larger_later	s512	False
52.108	4.0	4.704	larger_later	discount_fixed	89	41.0	174.0	1.639	20.0	n/a	larger_later	s512	False
56.813	4.0	5.044	larger_later	discount_fixed	89	42.0	145.0	1.221	20.0	n/a	larger_later	s512	False
61.859	4.0	5.044	larger_later	discount_fixed	89	36.0	114.0	1.749	20.0	n/a	larger_later	s512	False
66.904	4.0	5.18	larger_later	discount_fixed	89	58.0	55.0	0.892	20.0	n/a	larger_later	s512	False
72.086	4.0	4.976	larger_later	discount_fixed	89	81.0	58.0	0.769	20.0	n/a	larger_later	s512	False
77.063	4.0	4.772	smaller_sooner	discount_fixed	71	32.0	111.0	1.055	20.0	n/a	smaller_sooner	s512	False
81.837	4.0	4.772	smaller_sooner	discount_fixed	71	25.0	141.0	1.086	20.0	n/a	smaller_sooner	s512	False
86.611	4.0	5.18	larger_later	discount_fixed	89	67.0	23.0	1.307	20.0	n/a	larger_later	s512	False
91.793	4.0	5.18	larger_later	discount_fixed	89	77.0	161.0	1.229	20.0	n/a	larger_later	s512	False
96.975	4.0	5.248	larger_later	discount_fixed	89	55.0	163.0	1.083	20.0	n/a	larger_later	s512	False
102.225	4.0	4.568	larger_later	discount_fixed	89	40.0	159.0	1.614	20.0	n/a	larger_later	s512	False
106.794	4.0	4.5	larger_later	discount_fixed	89	76.0	161.0	0.827	20.0	n/a	larger_later	s512	False
111.297	4.0	4.908	larger_later	discount_fixed	89	48.0	128.0	0.914	20.0	n/a	larger_later	s512	False
116.206	4.0	4.568	larger_later	discount_fixed	89	39.0	95.0	1.328	20.0	n/a	larger_later	s512	False
120.776	4.0	6.2	larger_later	discount_fixed	89	83.0	105.0	1.62	20.0	n/a	larger_later	s512	False
126.978	4.0	4.908	larger_later	discount_fixed	89	67.0	41.0	0.884	20.0	n/a	larger_later	s512	False
131.888	4.0	5.248	larger_later	discount_fixed	89	56.0	172.0	0.809	20.0	n/a	larger_later	s512	False
137.138	4.0	5.044	smaller_sooner	discount_fixed	71	28.0	123.0	1.705	20.0	n/a	smaller_sooner	s512	False
142.184	4.0	4.636	larger_later	discount_fixed	89	50.0	129.0	1.722	20.0	n/a	larger_later	s512	False
146.822	4.0	4.704	smaller_sooner	discount_fixed	71	23.0	61.0	1.733	20.0	n/a	smaller_sooner	s512	False
151.528	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	0.791	20.0	n/a	larger_later	s512	False
156.165	4.0	4.568	larger_later	discount_fixed	89	61.0	141.0	0.793	20.0	n/a	larger_later	s512	False
160.736	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	1.753	20.0	n/a	larger_later	s512	False
165.305	4.0	4.908	larger_later	discount_fixed	89	66.0	145.0	0.687	20.0	n/a	larger_later	s512	False
170.214	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	1.067	20.0	n/a	larger_later	s512	False
175.055	4.0	5.248	larger_later	discount_fixed	89	32.0	57.0	1.409	20.0	n/a	larger_later	s512	False
180.305	4.0	4.772	smaller_sooner	discount_fixed	71	27.0	91.0	2.324	20.0	n/a	smaller_sooner	s512	False
