onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.504	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.073	blue	green	stim	incongruent	s633	False
5.506	1.5	2.544	congruent	1.0	89.0	stroop	89	0.683	red	red	stim	congruent	s633	False
8.051	1.5	2.136	congruent	1.0	82.0	stroop	82	0.533	green	green	stim	congruent	s633	False
10.188	1.5	2.0	congruent	1.0	89.0	stroop	89	0.574	red	red	stim	congruent	s633	False
12.189	1.5	2.0	congruent	1.0	71.0	stroop	71	0.504	blue	blue	stim	congruent	s633	False
14.19	1.5	2.272	congruent	1.0	82.0	stroop	82	0.777	green	green	stim	congruent	s633	False
16.464	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.152	red	green	stim	incongruent	s633	False
18.465	1.5	2.0	congruent	1.0	71.0	stroop	71	0.605	blue	blue	stim	congruent	s633	False
20.466	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.896	green	red	stim	incongruent	s633	False
22.604	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.016	blue	red	stim	incongruent	s633	False
24.605	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.813	green	blue	stim	incongruent	s633	False
26.878	1.5	2.136	congruent	1.0	82.0	stroop	82	0.545	green	green	stim	congruent	s633	False
29.015	1.5	2.408	incongruent	1.0	89.0	stroop	89	0.853	red	green	stim	incongruent	s633	False
31.424	1.5	2.0	congruent	1.0	71.0	stroop	71	0.835	blue	blue	stim	congruent	s633	False
33.426	1.5	2.0	congruent	1.0	82.0	stroop	82	0.771	green	green	stim	congruent	s633	False
35.427	1.5	2.816	incongruent	1.0	89.0	stroop	89	0.758	red	blue	stim	incongruent	s633	False
38.244	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.81	blue	red	stim	incongruent	s633	False
40.245	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.694	blue	green	stim	incongruent	s633	False
42.246	1.5	2.136	congruent	1.0	82.0	stroop	82	0.632	green	green	stim	congruent	s633	False
44.383	1.5	2.0	congruent	1.0	82.0	stroop	82	0.52	green	green	stim	congruent	s633	False
46.384	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.034	green	blue	stim	incongruent	s633	False
48.386	1.5	2.0	congruent	1.0	82.0	stroop	82	0.646	green	green	stim	congruent	s633	False
50.387	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.583	red	blue	stim	incongruent	s633	False
52.388	1.5	2.0	congruent	1.0	89.0	stroop	89	0.465	red	red	stim	congruent	s633	False
54.389	1.5	2.0	incongruent	0.0	89.0	stroop	82	0.656	red	green	stim	incongruent	s633	False
56.391	1.5	2.0	congruent	1.0	82.0	stroop	82	0.725	green	green	stim	congruent	s633	False
58.392	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.794	blue	green	stim	incongruent	s633	False
60.665	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.059	green	blue	stim	incongruent	s633	False
62.666	1.5	2.136	congruent	1.0	89.0	stroop	89	0.559	red	red	stim	congruent	s633	False
64.803	1.5	2.0	congruent	1.0	89.0	stroop	89	0.647	red	red	stim	congruent	s633	False
66.804	1.5	2.136	congruent	1.0	82.0	stroop	82	0.678	green	green	stim	congruent	s633	False
68.942	1.5	2.0	congruent	1.0	89.0	stroop	89	0.715	red	red	stim	congruent	s633	False
70.943	1.5	2.0	congruent	1.0	82.0	stroop	82	0.933	green	green	stim	congruent	s633	False
72.944	1.5	2.0	incongruent	0.0	89.0	stroop	71	0.701	red	blue	stim	incongruent	s633	False
74.946	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.699	blue	green	stim	incongruent	s633	False
77.219	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.69	blue	green	stim	incongruent	s633	False
79.22	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.882	green	red	stim	incongruent	s633	False
81.357	1.5	2.408	congruent	1.0	82.0	stroop	82	0.694	green	green	stim	congruent	s633	False
83.766	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.696	green	blue	stim	incongruent	s633	False
86.04	1.5	2.68	congruent	1.0	71.0	stroop	71	0.675	blue	blue	stim	congruent	s633	False
88.721	1.5	2.0	congruent	1.0	89.0	stroop	89	0.516	red	red	stim	congruent	s633	False
90.723	1.5	2.408	congruent	1.0	89.0	stroop	89	0.551	red	red	stim	congruent	s633	False
93.132	1.5	2.136	congruent	1.0	82.0	stroop	82	0.663	green	green	stim	congruent	s633	False
95.27	1.5	2.68	incongruent	1.0	89.0	stroop	89	1.257	red	blue	stim	incongruent	s633	False
97.951	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.947	green	red	stim	incongruent	s633	False
99.953	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.879	blue	red	stim	incongruent	s633	False
102.09	1.5	2.952	congruent	1.0	71.0	stroop	71	0.625	blue	blue	stim	congruent	s633	False
105.043	1.5	2.0	incongruent	0.0	89.0	stroop	82	0.739	red	green	stim	incongruent	s633	False
107.044	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.982	green	red	stim	incongruent	s633	False
109.318	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.908	red	green	stim	incongruent	s633	False
111.319	1.5	2.0	congruent	1.0	89.0	stroop	89	0.657	red	red	stim	congruent	s633	False
113.32	1.5	2.0	congruent	1.0	82.0	stroop	82	0.685	green	green	stim	congruent	s633	False
115.321	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.715	blue	green	stim	incongruent	s633	False
117.322	1.5	2.136	congruent	1.0	89.0	stroop	89	0.578	red	red	stim	congruent	s633	False
119.46	1.5	2.0	congruent	1.0	89.0	stroop	89	0.737	red	red	stim	congruent	s633	False
121.461	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.942	red	green	stim	incongruent	s633	False
123.462	1.5	2.136	congruent	1.0	89.0	stroop	89	0.691	red	red	stim	congruent	s633	False
125.599	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.688	blue	red	stim	incongruent	s633	False
127.6	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.805	blue	red	stim	incongruent	s633	False
129.602	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.788	green	blue	stim	incongruent	s633	False
131.739	1.5	2.136	congruent	1.0	82.0	stroop	82	0.565	green	green	stim	congruent	s633	False
133.876	1.5	2.272	congruent	1.0	89.0	stroop	89	0.607	red	red	stim	congruent	s633	False
136.149	1.5	2.68	incongruent	1.0	89.0	stroop	89	0.546	red	blue	stim	incongruent	s633	False
138.831	1.5	2.0	congruent	1.0	71.0	stroop	71	0.604	blue	blue	stim	congruent	s633	False
140.832	1.5	2.0	congruent	1.0	71.0	stroop	71	0.567	blue	blue	stim	congruent	s633	False
142.834	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.763	red	blue	stim	incongruent	s633	False
145.107	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.771	red	green	stim	incongruent	s633	False
147.108	1.5	2.0	congruent	1.0	89.0	stroop	89	0.59	red	red	stim	congruent	s633	False
149.109	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.743	blue	green	stim	incongruent	s633	False
