onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.62	1.0	5.048	0.1	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	1.328	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s610	1	False
5.862	1.0	7.055	0.1	2.272	True	71.0	Color	n/a	twobytwo	71.0	1.093	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s610	0	False
9.038	1.0	10.686	0.9	2.136	False	89.0	Magnitude	n/a	twobytwo	71.0	0.748	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s610	0	False
12.081	1.0	13.96	0.9	2.272	True	71.0	Magnitude	stay	twobytwo	71.0	0.979	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s610	0	False
15.259	1.0	16.642	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.483	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s610	0	False
18.166	1.0	19.442	0.9	2.816	True	71.0	Color	stay	twobytwo	71.0	0.376	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s610	0	False
21.886	1.0	23.462	0.9	2.408	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.676	blue	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s610	0	False
25.201	1.0	26.609	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.508	blue	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s610	0	False
28.113	1.0	29.386	0.9	2.544	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.373	orange	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s610	0	False
31.561	1.0	32.969	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.508	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s610	0	False
33.8	1.0	34.672	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.772	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s610	0	False
35.91	1.0	37.023	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	1.013	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s610	0	False
