onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.510048	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.606	stim	s639	False
6.118863999999999	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.51	stim	s639	False
8.726728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.517	stim	s639	False
11.334727999999998	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.635	stim	s639	False
13.943	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.478	stim	s639	False
16.55	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.423	stim	s639	False
19.156727999999998	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.471	stim	s639	False
21.762	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.454	stim	s639	False
24.37	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.548	stim	s639	False
26.977728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.58	stim	s639	False
29.585	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.609	stim	s639	False
32.192864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.44	stim	s639	False
34.800728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.432	stim	s639	False
37.409	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.436	stim	s639	False
40.016	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.564	stim	s639	False
42.623	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.503	stim	s639	False
45.231	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.474	stim	s639	False
47.84	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.411	stim	s639	False
50.447	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.403	stim	s639	False
53.053728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.559	stim	s639	False
55.660864000000004	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.664	stim	s639	False
58.26891199999999	1.7	2.1010880000000003	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.534	stim	s639	False
60.876728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.448	stim	s639	False
63.484864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.408	stim	s639	False
66.092864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.43	stim	s639	False
68.7	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.631	stim	s639	False
71.308	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.551	stim	s639	False
73.915	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.415	stim	s639	False
76.523	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.85	stim	s639	False
79.12886400000001	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.535	stim	s639	False
81.736728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.454	stim	s639	False
84.343864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.513	stim	s639	False
86.951864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.595	stim	s639	False
89.559	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.573	stim	s639	False
92.167	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.422	stim	s639	False
94.77359200000001	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.454	stim	s639	False
97.381456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.575	stim	s639	False
99.989592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.362	stim	s639	False
102.597	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.374	stim	s639	False
