onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.017	4.0	4.636	smaller_sooner	discount_fixed	71	79.0	92.0	2.456	20.0	n/a	smaller_sooner	s586	False
7.659	4.0	4.568	smaller_sooner	discount_fixed	71	61.0	141.0	1.6	20.0	n/a	smaller_sooner	s586	False
12.232	4.0	4.568	smaller_sooner	discount_fixed	71	43.0	38.0	2.728	20.0	n/a	smaller_sooner	s586	False
16.804	4.0	4.908	smaller_sooner	discount_fixed	71	66.0	145.0	1.604	20.0	n/a	smaller_sooner	s586	False
21.715	4.0	4.84	smaller_sooner	discount_fixed	71	30.0	23.0	2.15	20.0	n/a	smaller_sooner	s586	False
26.561	4.0	5.248	smaller_sooner	discount_fixed	71	32.0	57.0	2.831	20.0	n/a	smaller_sooner	s586	False
31.81	4.0	4.772	smaller_sooner	discount_fixed	71	27.0	91.0	1.152	20.0	n/a	smaller_sooner	s586	False
36.586	4.0	5.996	smaller_sooner	discount_fixed	71	43.0	120.0	1.538	20.0	n/a	smaller_sooner	s586	False
42.587	4.0	5.588	smaller_sooner	discount_fixed	71	75.0	60.0	1.04	20.0	n/a	smaller_sooner	s586	False
48.18	4.0	4.568	smaller_sooner	discount_fixed	71	34.0	176.0	1.085	20.0	n/a	smaller_sooner	s586	False
52.751	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	38.0	1.526	20.0	n/a	smaller_sooner	s586	False
57.865	4.0	5.656	smaller_sooner	discount_fixed	71	82.0	74.0	0.62	20.0	n/a	smaller_sooner	s586	False
63.524	4.0	4.568	smaller_sooner	discount_fixed	71	58.0	53.0	1.506	20.0	n/a	smaller_sooner	s586	False
68.094	4.0	4.772	smaller_sooner	discount_fixed	71	54.0	23.0	0.991	20.0	n/a	smaller_sooner	s586	False
72.867	4.0	5.044	smaller_sooner	discount_fixed	71	41.0	55.0	2.431	20.0	n/a	smaller_sooner	s586	False
