onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.017	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	1.357	20.0	n/a	larger_later	s618	False
7.656	4.0	4.568	smaller_sooner	discount_fixed	71	61.0	141.0	2.289	20.0	n/a	smaller_sooner	s618	False
12.227	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	1.055	20.0	n/a	larger_later	s618	False
16.799	4.0	4.908	larger_later	discount_fixed	89	66.0	145.0	2.225	20.0	n/a	larger_later	s618	False
21.709	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	2.16	20.0	n/a	larger_later	s618	False
26.554	4.0	5.248	larger_later	discount_fixed	89	32.0	57.0	1.209	20.0	n/a	larger_later	s618	False
31.805	4.0	4.772	smaller_sooner	discount_fixed	71	27.0	91.0	1.66	20.0	n/a	smaller_sooner	s618	False
36.581	4.0	5.996	larger_later	discount_fixed	89	43.0	120.0	1.211	20.0	n/a	larger_later	s618	False
42.579	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	0.906	20.0	n/a	larger_later	s618	False
48.17	4.0	4.568	larger_later	discount_fixed	89	34.0	176.0	2.209	20.0	n/a	larger_later	s618	False
52.741	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	38.0	1.568	20.0	n/a	smaller_sooner	s618	False
57.856	4.0	5.656	larger_later	discount_fixed	89	82.0	74.0	1.586	20.0	n/a	larger_later	s618	False
63.517	4.0	4.568	larger_later	discount_fixed	89	58.0	53.0	1.056	20.0	n/a	larger_later	s618	False
68.089	4.0	4.772	larger_later	discount_fixed	89	54.0	23.0	1.344	20.0	n/a	larger_later	s618	False
72.863	4.0	5.044	larger_later	discount_fixed	89	41.0	55.0	1.01	20.0	n/a	larger_later	s618	False
77.91	4.0	4.84	larger_later	discount_fixed	89	77.0	142.0	1.35	20.0	n/a	larger_later	s618	False
82.754	4.0	5.18	smaller_sooner	discount_fixed	71	25.0	108.0	1.385	20.0	n/a	smaller_sooner	s618	False
87.936	4.0	5.044	smaller_sooner	discount_fixed	71	33.0	163.0	2.624	20.0	n/a	smaller_sooner	s618	False
92.982	4.0	4.976	larger_later	discount_fixed	89	29.0	75.0	1.922	20.0	n/a	larger_later	s618	False
97.961	4.0	4.976	larger_later	discount_fixed	89	45.0	157.0	0.862	20.0	n/a	larger_later	s618	False
102.939	4.0	5.316	larger_later	discount_fixed	89	31.0	74.0	1.092	20.0	n/a	larger_later	s618	False
108.257	4.0	4.5	larger_later	discount_fixed	89	80.0	39.0	0.781	20.0	n/a	larger_later	s618	False
112.758	4.0	5.044	larger_later	discount_fixed	89	22.0	21.0	2.118	20.0	n/a	larger_later	s618	False
117.803	4.0	4.704	larger_later	discount_fixed	89	52.0	139.0	1.244	20.0	n/a	larger_later	s618	False
122.509	4.0	4.84	larger_later	discount_fixed	89	54.0	126.0	1.049	20.0	n/a	larger_later	s618	False
127.352	4.0	6.744	smaller_sooner	discount_fixed	71	23.0	176.0	1.438	20.0	n/a	smaller_sooner	s618	False
134.098	4.0	4.5	smaller_sooner	discount_fixed	71	24.0	87.0	2.373	20.0	n/a	smaller_sooner	s618	False
138.603	4.0	4.568	larger_later	discount_fixed	89	36.0	140.0	0.999	20.0	n/a	larger_later	s618	False
143.174	4.0	4.704	larger_later	discount_fixed	89	35.0	171.0	1.655	20.0	n/a	larger_later	s618	False
147.882	4.0	4.908	larger_later	discount_fixed	89	34.0	43.0	0.633	20.0	n/a	larger_later	s618	False
152.793	4.0	4.568	larger_later	discount_fixed	89	74.0	121.0	0.78	20.0	n/a	larger_later	s618	False
157.363	4.0	4.772	larger_later	discount_fixed	89	45.0	107.0	0.912	20.0	n/a	larger_later	s618	False
162.139	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	0.555	20.0	n/a	larger_later	s618	False
166.778	4.0	4.568	larger_later	discount_fixed	89	39.0	161.0	1.284	20.0	n/a	larger_later	s618	False
171.348	4.0	5.452	larger_later	discount_fixed	89	62.0	180.0	1.059	20.0	n/a	larger_later	s618	False
176.805	4.0	5.384	smaller_sooner	discount_fixed	71	24.0	139.0	1.717	20.0	n/a	smaller_sooner	s618	False
182.192	4.0	4.568	larger_later	discount_fixed	89	58.0	72.0	0.745	20.0	n/a	larger_later	s618	False
186.764	4.0	6.268	larger_later	discount_fixed	89	56.0	93.0	1.403	20.0	n/a	larger_later	s618	False
193.038	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	0.982	20.0	n/a	larger_later	s618	False
198.561	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	42.0	1.915	20.0	n/a	smaller_sooner	s618	False
203.133	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	0.774	20.0	n/a	larger_later	s618	False
207.773	4.0	4.636	smaller_sooner	discount_fixed	71	25.0	176.0	2.454	20.0	n/a	smaller_sooner	s618	False
212.412	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	0.878	20.0	n/a	larger_later	s618	False
217.526	4.0	5.316	larger_later	discount_fixed	89	29.0	44.0	1.391	20.0	n/a	larger_later	s618	False
222.844	4.0	4.568	smaller_sooner	discount_fixed	71	24.0	89.0	2.193	20.0	n/a	smaller_sooner	s618	False
227.415	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	77.0	1.472	20.0	n/a	smaller_sooner	s618	False
231.986	4.0	4.568	smaller_sooner	discount_fixed	71	27.0	130.0	1.081	20.0	n/a	smaller_sooner	s618	False
236.557	4.0	4.84	smaller_sooner	discount_fixed	71	23.0	134.0	1.429	20.0	n/a	smaller_sooner	s618	False
241.399	4.0	4.5	larger_later	discount_fixed	89	55.0	107.0	0.584	20.0	n/a	larger_later	s618	False
245.902	4.0	5.656	larger_later	discount_fixed	89	44.0	143.0	0.87	20.0	n/a	larger_later	s618	False
251.562	4.0	4.908	smaller_sooner	discount_fixed	71	23.0	110.0	1.405	20.0	n/a	smaller_sooner	s618	False
256.474	4.0	4.636	larger_later	discount_fixed	89	65.0	156.0	0.635	20.0	n/a	larger_later	s618	False
261.112	4.0	4.5	larger_later	discount_fixed	89	22.0	27.0	1.578	20.0	n/a	larger_later	s618	False
265.618	4.0	4.5	larger_later	discount_fixed	89	50.0	59.0	1.094	20.0	n/a	larger_later	s618	False
270.121	4.0	5.112	larger_later	discount_fixed	89	85.0	129.0	0.764	20.0	n/a	larger_later	s618	False
275.236	4.0	6.132	larger_later	discount_fixed	89	66.0	58.0	0.667	20.0	n/a	larger_later	s618	False
281.37	4.0	4.84	larger_later	discount_fixed	89	49.0	172.0	0.627	20.0	n/a	larger_later	s618	False
286.211	4.0	4.568	larger_later	discount_fixed	89	73.0	44.0	0.555	20.0	n/a	larger_later	s618	False
290.781	4.0	4.704	larger_later	discount_fixed	89	58.0	73.0	0.437	20.0	n/a	larger_later	s618	False
295.486	4.0	5.86	larger_later	discount_fixed	89	71.0	76.0	0.73	20.0	n/a	larger_later	s618	False
301.351	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	0.504	20.0	n/a	larger_later	s618	False
314.495	4.0	5.316	larger_later	discount_fixed	89	29.0	58.0	0.801	20.0	n/a	larger_later	s618	False
319.817	4.0	4.976	larger_later	discount_fixed	89	39.0	104.0	0.655	20.0	n/a	larger_later	s618	False
324.796	4.0	4.568	larger_later	discount_fixed	89	33.0	103.0	1.092	20.0	n/a	larger_later	s618	False
329.369	4.0	5.52	larger_later	discount_fixed	89	33.0	78.0	1.344	20.0	n/a	larger_later	s618	False
334.895	4.0	5.588	larger_later	discount_fixed	89	74.0	52.0	0.571	20.0	n/a	larger_later	s618	False
340.484	4.0	5.792	larger_later	discount_fixed	89	28.0	132.0	0.875	20.0	n/a	larger_later	s618	False
346.279	4.0	4.568	larger_later	discount_fixed	89	28.0	59.0	1.018	20.0	n/a	larger_later	s618	False
350.85	4.0	5.112	larger_later	discount_fixed	89	28.0	163.0	0.893	20.0	n/a	larger_later	s618	False
355.964	4.0	4.5	larger_later	discount_fixed	89	32.0	74.0	1.024	20.0	n/a	larger_later	s618	False
360.467	4.0	4.84	larger_later	discount_fixed	89	57.0	89.0	1.18	20.0	n/a	larger_later	s618	False
365.31	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	0.795	20.0	n/a	larger_later	s618	False
369.879	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	0.867	20.0	n/a	larger_later	s618	False
375.266	4.0	5.044	larger_later	discount_fixed	89	30.0	36.0	0.874	20.0	n/a	larger_later	s618	False
380.314	4.0	4.704	larger_later	discount_fixed	89	41.0	129.0	0.731	20.0	n/a	larger_later	s618	False
385.024	4.0	4.908	larger_later	discount_fixed	89	78.0	129.0	1.143	20.0	n/a	larger_later	s618	False
389.936	4.0	4.908	larger_later	discount_fixed	89	71.0	88.0	0.858	20.0	n/a	larger_later	s618	False
394.847	4.0	4.84	larger_later	discount_fixed	89	65.0	159.0	1.782	20.0	n/a	larger_later	s618	False
399.69	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	125.0	2.971	20.0	n/a	smaller_sooner	s618	False
404.808	4.0	5.112	larger_later	discount_fixed	89	58.0	36.0	0.903	20.0	n/a	larger_later	s618	False
409.922	4.0	4.704	larger_later	discount_fixed	89	63.0	37.0	0.765	20.0	n/a	larger_later	s618	False
414.629	4.0	4.84	larger_later	discount_fixed	89	75.0	41.0	1.106	20.0	n/a	larger_later	s618	False
419.472	4.0	4.84	larger_later	discount_fixed	89	45.0	72.0	1.249	20.0	n/a	larger_later	s618	False
424.315	4.0	6.88	larger_later	discount_fixed	89	25.0	74.0	1.493	20.0	n/a	larger_later	s618	False
431.201	4.0	4.568	larger_later	discount_fixed	89	65.0	137.0	0.771	20.0	n/a	larger_later	s618	False
435.77	4.0	4.772	larger_later	discount_fixed	89	49.0	140.0	0.573	20.0	n/a	larger_later	s618	False
440.545	4.0	7.016	larger_later	discount_fixed	89	67.0	103.0	0.501	20.0	n/a	larger_later	s618	False
447.567	4.0	4.704	larger_later	discount_fixed	89	69.0	172.0	1.115	20.0	n/a	larger_later	s618	False
452.275	4.0	5.18	larger_later	discount_fixed	89	66.0	71.0	0.98	20.0	n/a	larger_later	s618	False
457.456	4.0	5.044	larger_later	discount_fixed	89	71.0	176.0	0.743	20.0	n/a	larger_later	s618	False
462.502	4.0	5.316	larger_later	discount_fixed	89	31.0	76.0	0.928	20.0	n/a	larger_later	s618	False
467.821	4.0	4.568	larger_later	discount_fixed	89	43.0	19.0	1.302	20.0	n/a	larger_later	s618	False
472.393	4.0	4.636	larger_later	discount_fixed	89	60.0	124.0	1.22	20.0	n/a	larger_later	s618	False
477.033	4.0	4.908	larger_later	discount_fixed	89	27.0	142.0	1.352	20.0	n/a	larger_later	s618	False
481.943	4.0	4.5	larger_later	discount_fixed	89	25.0	70.0	0.718	20.0	n/a	larger_later	s618	False
486.448	4.0	4.976	larger_later	discount_fixed	89	44.0	92.0	0.572	20.0	n/a	larger_later	s618	False
491.428	4.0	4.908	larger_later	discount_fixed	89	41.0	27.0	1.1	20.0	n/a	larger_later	s618	False
496.339	4.0	4.568	larger_later	discount_fixed	89	64.0	89.0	0.617	20.0	n/a	larger_later	s618	False
500.909	4.0	4.5	larger_later	discount_fixed	89	78.0	108.0	0.693	20.0	n/a	larger_later	s618	False
505.412	4.0	6.2	larger_later	discount_fixed	89	80.0	145.0	0.552	20.0	n/a	larger_later	s618	False
511.617	4.0	4.704	larger_later	discount_fixed	89	41.0	174.0	0.918	20.0	n/a	larger_later	s618	False
516.323	4.0	5.044	larger_later	discount_fixed	89	42.0	145.0	0.852	20.0	n/a	larger_later	s618	False
521.368	4.0	5.044	larger_later	discount_fixed	89	36.0	114.0	0.916	20.0	n/a	larger_later	s618	False
526.417	4.0	5.18	larger_later	discount_fixed	89	58.0	55.0	0.63	20.0	n/a	larger_later	s618	False
531.602	4.0	4.976	larger_later	discount_fixed	89	81.0	58.0	0.94	20.0	n/a	larger_later	s618	False
536.58	4.0	4.772	larger_later	discount_fixed	89	32.0	111.0	0.459	20.0	n/a	larger_later	s618	False
541.353	4.0	4.772	larger_later	discount_fixed	89	25.0	141.0	2.93	20.0	n/a	larger_later	s618	False
546.129	4.0	5.18	larger_later	discount_fixed	89	67.0	23.0	1.77	20.0	n/a	larger_later	s618	False
