onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.508	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.057	green	red	stim	incongruent	s626	False
5.511	1.5	2.0	congruent	1.0	71.0	stroop	71	0.636	blue	blue	stim	congruent	s626	False
7.513	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.654	red	blue	stim	incongruent	s626	False
9.788	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.593	red	blue	stim	incongruent	s626	False
11.79	1.5	2.136	congruent	1.0	89.0	stroop	89	0.56	red	red	stim	congruent	s626	False
13.929	1.5	2.0	congruent	1.0	71.0	stroop	71	0.588	blue	blue	stim	congruent	s626	False
15.932	1.5	2.136	congruent	1.0	82.0	stroop	82	0.594	green	green	stim	congruent	s626	False
18.07	1.5	2.0	congruent	1.0	71.0	stroop	71	1.105	blue	blue	stim	congruent	s626	False
20.073	1.5	2.0	congruent	1.0	89.0	stroop	89	0.719	red	red	stim	congruent	s626	False
22.076	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.253	red	green	stim	incongruent	s626	False
24.077	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.853	green	red	stim	incongruent	s626	False
26.352	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.912	blue	red	stim	incongruent	s626	False
28.354	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.734	blue	red	stim	incongruent	s626	False
30.493	1.5	2.408	congruent	1.0	71.0	stroop	71	0.715	blue	blue	stim	congruent	s626	False
32.903	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.446	red	green	stim	incongruent	s626	False
35.178	1.5	2.68	congruent	1.0	71.0	stroop	71	0.708	blue	blue	stim	congruent	s626	False
37.859	1.5	2.0	congruent	1.0	71.0	stroop	71	0.694	blue	blue	stim	congruent	s626	False
39.862	1.5	2.408	congruent	1.0	82.0	stroop	82	0.645	green	green	stim	congruent	s626	False
42.273	1.5	2.136	congruent	1.0	71.0	stroop	71	0.773	blue	blue	stim	congruent	s626	False
44.411	1.5	2.68	incongruent	1.0	89.0	stroop	89	0.691	red	blue	stim	incongruent	s626	False
47.094	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.816	blue	red	stim	incongruent	s626	False
49.096	1.5	2.136	incongruent	0.0	71.0	stroop	89	0.092	blue	green	stim	incongruent	s626	False
51.235	1.5	2.952	congruent	1.0	89.0	stroop	89	0.564	red	red	stim	congruent	s626	False
54.189	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.968	blue	green	stim	incongruent	s626	False
56.192	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.723	red	green	stim	incongruent	s626	False
58.466	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.81	green	blue	stim	incongruent	s626	False
60.469	1.5	2.0	congruent	1.0	82.0	stroop	82	0.728	green	green	stim	congruent	s626	False
62.471	1.5	2.0	congruent	1.0	71.0	stroop	71	0.858	blue	blue	stim	congruent	s626	False
64.474	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.782	red	green	stim	incongruent	s626	False
66.477	1.5	2.136	congruent	1.0	82.0	stroop	82	0.88	green	green	stim	congruent	s626	False
68.615	1.5	2.0	congruent	1.0	71.0	stroop	71	0.712	blue	blue	stim	congruent	s626	False
