onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.008	0.85	0.4	3.066	1.0	71.0	stop_signal	71.0	True	0.768	False	stim	stop_failure	s567	False
6.077	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s567	False
8.33	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.995	False	stim	go	s567	False
10.719	0.85	0.4	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s567	False
13.108	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.565	False	stim	go	s567	False
15.633	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.591	False	stim	go	s567	False
18.021	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.59	False	stim	go	s567	False
20.409	0.85	0.45	2.794	1.0	71.0	stop_signal	71.0	True	0.615	False	stim	stop_failure	s567	False
23.206	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.481	False	stim	go	s567	False
25.595	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.521	False	stim	stop_failure	s567	False
27.847	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.456	False	stim	stop_failure	s567	False
30.372	0.85	0.3	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s567	False
32.762	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.601	False	stim	go	s567	False
35.151	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s567	False
37.404	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.816	False	stim	go	s567	False
39.793	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.646	False	stim	go	s567	False
42.045	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.569	False	stim	stop_failure	s567	False
44.298	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.732	False	stim	go	s567	False
46.551	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.651	False	stim	go	s567	False
48.94	0.85	0.35	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s567	False
51.193	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s567	False
53.447	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.49	False	stim	stop_failure	s567	False
55.836	0.85	0.4	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s567	False
58.224	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.519	False	stim	go	s567	False
60.477	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.569	False	stim	stop_failure	s567	False
63.003	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.909	False	stim	go	s567	False
